Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
₹3,"₹2,700","₹10,799",4 TB,3 years,"External 3.5""",HDD,New,"Seagate One Touch 4TB External HDD with Password Protection Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKZ4000400)","<a href=""https://www.amazon.in/dp/B094R1YV68"">Seagate One Touch 4TB External HDD with Password Protection Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKZ4000400)</a>"
₹3,"₹2,700","₹10,799",4 TB,3 years,"External 3.5""",HDD,New,"Seagate One Touch 4TB External HDD with Password Protection – Silver, for Windows and Mac, with 3 yr Data Recovery Services, (STKZ4000401)","<a href=""https://www.amazon.in/dp/B094QXFLTF"">Seagate One Touch 4TB External HDD with Password Protection – Silver, for Windows and Mac, with 3 yr Data Recovery Services, (STKZ4000401)</a>"
₹3,"₹2,712","₹10,849",4 TB,3 years,"External 3.5""",HDD,New,"Western Digital WD 4TB My Passport Portable Hard Disk Drive,Compatible with Windows and Mac, External HDD-Black","<a href=""https://www.amazon.in/dp/B07VTW2LPX"">Western Digital WD 4TB My Passport Portable Hard Disk Drive,Compatible with Windows and Mac, External HDD-Black</a>"
₹3,"₹2,712","₹10,849",4 TB,3 years,"External 3.5""",HDD,New,"Western Digital WD 4TB My Passport Portable Hard Disk Drive, USB 3.0 with Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Blue","<a href=""https://www.amazon.in/dp/B07VP5WG78"">Western Digital WD 4TB My Passport Portable Hard Disk Drive, USB 3.0 with Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Blue</a>"
₹3,"₹2,750","₹10,999",4 TB,3 years,"External 3.5""",HDD,New,"Toshiba Canvio Basics 4TB Portable External HDD - USB 3.0 for PC Laptop Windows and Mac, 3 Years Warranty, External Hard Drive - Black","<a href=""https://www.amazon.in/dp/B07QZDZG6K"">Toshiba Canvio Basics 4TB Portable External HDD - USB 3.0 for PC Laptop Windows and Mac, 3 Years Warranty, External Hard Drive - Black</a>"
₹3,"₹2,750","₹10,999",4 TB,3 years,"External 3.5""",HDD,New,"Seagate One Touch 4TB External HDD with Password Protection – Light Blue, for Windows and Mac, with 3 yr Data Recovery Services, and 6 Months Mylio Create Plan and Dropbox Backup Plan (STKZ4000402)","<a href=""https://www.amazon.in/dp/B094QXVT7Q"">Seagate One Touch 4TB External HDD with Password Protection – Light Blue, for Windows and Mac, with 3 yr Data Recovery Services, and 6 Months Mylio Create Plan and Dropbox Backup Plan (STKZ4000402)</a>"
₹3,"₹2,750","₹10,999",4 TB,3 years,"External 3.5""",HDD,New,"Seagate One Touch 4TB External HDD with Password Protection Space Gray, for Windows and Mac, with 3 yr Data Recovery Services, (STKZ4000404)","<a href=""https://www.amazon.in/dp/B094QZDWHB"">Seagate One Touch 4TB External HDD with Password Protection Space Gray, for Windows and Mac, with 3 yr Data Recovery Services, (STKZ4000404)</a>"
₹3,"₹2,750","₹33,000",12 TB,,"Internal 3.5""",HDD,New,Seagate Internal Hard Drive 12TB Exos X14 ST12000NM0558 SATA 7200RPM 256MB,"<a href=""https://www.amazon.in/dp/B0CVL6HNJR"">Seagate Internal Hard Drive 12TB Exos X14 ST12000NM0558 SATA 7200RPM 256MB</a>"
₹3,"₹2,785","₹44,561",16 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf 16TB NAS Internal Hard Drive HDD – CMR 3.5 Inch SATA 6GB/S 7200 RPM 256MB Cache for Raid Network Attached Storage, with Rescue Service (ST16000VN001)","<a href=""https://www.amazon.in/dp/B07SGGWYC1"">Seagate IronWolf 16TB NAS Internal Hard Drive HDD – CMR 3.5 Inch SATA 6GB/S 7200 RPM 256MB Cache for Raid Network Attached Storage, with Rescue Service (ST16000VN001)</a>"
₹3,"₹2,850","₹11,399",4 TB,3 years,"External 3.5""",HDD,New,"Western Digital WD 4TB My Passport for Mac - Portable Hard Disk Drive, USB 3.0 & Type C USB Adapter, Compatible with Mac, Time Machine Ready & Password Protection, External HDD (WDBA2F0040BBL-WESN)","<a href=""https://www.amazon.in/dp/B07VTNW4ZQ"">Western Digital WD 4TB My Passport for Mac - Portable Hard Disk Drive, USB 3.0 & Type C USB Adapter, Compatible with Mac, Time Machine Ready & Password Protection, External HDD (WDBA2F0040BBL-WESN)</a>"
₹3,"₹2,925","₹11,699",4 TB,3 years,"External 3.5""",HDD,New,"Seagate One Touch Hub 4TB Desktop External HDD – USB-C & USB 3.0 Port, with 3 yr Data Recovery Services, for Computer PC Laptop Mac, 6 Months Dropbox Backup Plan (STLC4000400), Black","<a href=""https://www.amazon.in/dp/B093X2D4ZM"">Seagate One Touch Hub 4TB Desktop External HDD – USB-C & USB 3.0 Port, with 3 yr Data Recovery Services, for Computer PC Laptop Mac, 6 Months Dropbox Backup Plan (STLC4000400), Black</a>"
₹3,"₹2,960","₹14,799",5 TB,3 years,"External 3.5""",HDD,New,"Seagate Ultra Touch HDD 5TB External Hard Drive, USB-C Compatibility with PC, Mac, and Chromebook, 6month Dropbox and Mylio Included with 3yr Rescue Data Recovery Services (STMA5000400)","<a href=""https://www.amazon.in/dp/B0BN4DXRC6"">Seagate Ultra Touch HDD 5TB External Hard Drive, USB-C Compatibility with PC, Mac, and Chromebook, 6month Dropbox and Mylio Included with 3yr Rescue Data Recovery Services (STMA5000400)</a>"
₹3,"₹2,998","₹1,499",500 GB,2 years,"Internal 3.5""",HDD,New,D25 500GB Hard Disk for CP Plus (CP-UVR-0401E1-CS) 4 Channel HD DVR | 500GB Hard Disk for 4 Channel CCTV Camera DVR,"<a href=""https://www.amazon.in/dp/B0CK74H52Z"">D25 500GB Hard Disk for CP Plus (CP-UVR-0401E1-CS) 4 Channel HD DVR | 500GB Hard Disk for 4 Channel CCTV Camera DVR</a>"
₹3,"₹2,998","₹1,499",500 GB,2 years,"Internal 3.5""",HDD,New,D25 500GB Hard Disk for Hikvision (DS-7104HGHI-K1) 4 Channel HD DVR | 500GB Hard Disk for Hikvision 4 Channel CCTV Camera DVR | 500GB Surveillance Hard Disk | 2 Year Warranty,"<a href=""https://www.amazon.in/dp/B0CPY6Q77D"">D25 500GB Hard Disk for Hikvision (DS-7104HGHI-K1) 4 Channel HD DVR | 500GB Hard Disk for Hikvision 4 Channel CCTV Camera DVR | 500GB Surveillance Hard Disk | 2 Year Warranty</a>"
₹3,"₹2,998","₹1,499",500 GB,2 years,"Internal 3.5""",HDD,New,D25 Video 500GB Hard Disk for 4 Channel / 8 Channel / 16 Channel / 32 Channel CCTV Camera DVR l 500GB Surveillance Hard Disk for CCTV Camera DVR,"<a href=""https://www.amazon.in/dp/B0DDJGKTP8"">D25 Video 500GB Hard Disk for 4 Channel / 8 Channel / 16 Channel / 32 Channel CCTV Camera DVR l 500GB Surveillance Hard Disk for CCTV Camera DVR</a>"
₹3,"₹3,000","₹5,999",2 TB,3 years,"Internal 3.5""",HDD,New,"Western Digital 2TB WD Purple Surveillance Internal Hard Drive HDD - SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD22PURZ","<a href=""https://www.amazon.in/dp/B09N9XK7V4"">Western Digital 2TB WD Purple Surveillance Internal Hard Drive HDD - SATA 6 Gb/s, 256 MB Cache, 3.5"" - WD22PURZ</a>"
₹3,"₹3,000","₹23,999",8 TB,3 years,"Internal 3.5""",HDD,New,Seagate IronWolf 8 TB NAS Internal Hard Drive HDD 8.89 cm SATA 6 Gb/s 7200 RPM 256 MB Cache for RAID Network Attached Storage (ST8000VN004),"<a href=""https://www.amazon.in/dp/B07SZVVBBK"">Seagate IronWolf 8 TB NAS Internal Hard Drive HDD 8.89 cm SATA 6 Gb/s 7200 RPM 256 MB Cache for RAID Network Attached Storage (ST8000VN004)</a>"
₹3,"₹3,061","₹24,489",8 TB,,"Internal 3.5""",HDD,New,"Western Digital 8TB WD Red Plus NAS Internal Hard Drive HDD - 5640 RPM, SATA 6 Gb/s, CMR, 256 MB Cache, 3.5"" - WD80EFPX","<a href=""https://www.amazon.in/dp/B0CMQ6SK7W"">Western Digital 8TB WD Red Plus NAS Internal Hard Drive HDD - 5640 RPM, SATA 6 Gb/s, CMR, 256 MB Cache, 3.5"" - WD80EFPX</a>"
₹3,"₹3,098","₹12,391",4 TB,3 years,"Internal 3.5""",HDD,New,Seagate IronWolf 4TB NAS Internal Hard Drive HDD CMR 3.5 Inch SATA 6Gb/s 5400 RPM 256MB Cache for RAID Network Attached Storage with 3-Years Data Recovery Services (ST4000VN006),"<a href=""https://www.amazon.in/dp/B09RMRKC9P"">Seagate IronWolf 4TB NAS Internal Hard Drive HDD CMR 3.5 Inch SATA 6Gb/s 5400 RPM 256MB Cache for RAID Network Attached Storage with 3-Years Data Recovery Services (ST4000VN006)</a>"
₹3,"₹3,182","₹12,729",4 TB,,"Internal 3.5""",HDD,New,"Western Digital 4TB WD Red Plus NAS Internal Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, CMR, 256 MB Cache, 3.5"" -WD40EFPX","<a href=""https://www.amazon.in/dp/B0BDXSK2K7"">Western Digital 4TB WD Red Plus NAS Internal Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, CMR, 256 MB Cache, 3.5"" -WD40EFPX</a>"
₹3,"₹3,186","₹6,371",2 TB,2 years,"Internal 3.5""",HDD,New,Seagate Barracuda 2 TB Internal Hard Drive HDD 8.89 cm (3.5 Inch) SATA 6 Gb/s 5400 RPM 256 MB Cache for Computer Desktop PC (ST2000DM005),"<a href=""https://www.amazon.in/dp/B07GWRP5LN"">Seagate Barracuda 2 TB Internal Hard Drive HDD 8.89 cm (3.5 Inch) SATA 6 Gb/s 5400 RPM 256 MB Cache for Computer Desktop PC (ST2000DM005)</a>"
₹3,"₹3,199","₹3,199",1 TB,1 year,"Internal 3.5""",HDD,New,"1TB SATA Surveillance Hard Disk Drive for CCTV Storage or Computer, Hard Disk Drive, HDD","<a href=""https://www.amazon.in/dp/B0DL3MRNQ7"">1TB SATA Surveillance Hard Disk Drive for CCTV Storage or Computer, Hard Disk Drive, HDD</a>"
₹3,"₹3,200","₹12,799",4 TB,3 years,"Internal 3.5""",HDD,New,"Synology HAT3300 4TB Plus Series SATA HDD 3.5"" (HAT3300-4T)","<a href=""https://www.amazon.in/dp/B0C7FPRSK3"">Synology HAT3300 4TB Plus Series SATA HDD 3.5"" (HAT3300-4T)</a>"
₹3,"₹3,225","₹12,899",4 TB,3 years,"External 3.5""",HDD,New,"Seagate Game Drive for Xbox 4TB External Hard Drive Portable HDD - USB 3.2 Gen 1, Black with Built-in Green LED bar, Xbox Certified, 3 Year Rescue Services (STKX4000402)","<a href=""https://www.amazon.in/dp/B08Y1QRTBM"">Seagate Game Drive for Xbox 4TB External Hard Drive Portable HDD - USB 3.2 Gen 1, Black with Built-in Green LED bar, Xbox Certified, 3 Year Rescue Services (STKX4000402)</a>"
₹3,"₹3,250","₹6,499",2 TB,3 years,"Internal 3.5""",HDD,New,"Seagate Skyhawk 2 TB Surveillance Internal Hard Drive HDD – 3.5 Inch Security Camera System with Drive Health Management, with 3 yr Rescue Data Recovery Services (ST2000VX017)","<a href=""https://www.amazon.in/dp/B0BLT5TXQH"">Seagate Skyhawk 2 TB Surveillance Internal Hard Drive HDD – 3.5 Inch Security Camera System with Drive Health Management, with 3 yr Rescue Data Recovery Services (ST2000VX017)</a>"
₹3,"₹3,250","₹12,999",4 TB,,"Internal 3.5""",HDD,New,Seagate Barracuda 4TB Internal Hard Drive HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256MB Cache for Computer Desktop PC Laptop (ST4000DM004),"<a href=""https://www.amazon.in/dp/B07115ZSQ6"">Seagate Barracuda 4TB Internal Hard Drive HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256MB Cache for Computer Desktop PC Laptop (ST4000DM004)</a>"
₹3,"₹3,296","₹32,955",10 TB,,"Internal 3.5""",HDD,New,"Western Digital 10TB WD Red Plus NAS Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, CMR, 256 MB Cache, 3.5"" - WD101EFBX","<a href=""https://www.amazon.in/dp/B08TZPS4QQ"">Western Digital 10TB WD Red Plus NAS Internal Hard Drive HDD - 7200 RPM, SATA 6 Gb/s, CMR, 256 MB Cache, 3.5"" - WD101EFBX</a>"
₹3,"₹3,350","₹6,699",2 TB,3 years,"External 3.5""",HDD,New,"TOSHIBA Canvio Basics 2TB Portable External HDD - USB 3.0 for PC Laptop Windows and Mac, 3 Years Warranty, External Hard Drive - Black","<a href=""https://www.amazon.in/dp/B07DNDLHH8"">TOSHIBA Canvio Basics 2TB Portable External HDD - USB 3.0 for PC Laptop Windows and Mac, 3 Years Warranty, External Hard Drive - Black</a>"
₹3,"₹3,375","₹13,499",4 TB,,"Internal 3.5""",HDD,New,Seagate IronWolf 4TB NAS Internal Hard Drive CMR 3.5 Inch SATA 6Gb/s 5400 RPM 64MB Cache for RAID Network Attached Storage Rescue Services (ST4000VNZ06/006),"<a href=""https://www.amazon.in/dp/B09NHV3CK9"">Seagate IronWolf 4TB NAS Internal Hard Drive CMR 3.5 Inch SATA 6Gb/s 5400 RPM 64MB Cache for RAID Network Attached Storage Rescue Services (ST4000VNZ06/006)</a>"
₹3,"₹3,445","₹6,890",2 TB,3 years,"Internal 3.5""",HDD,New,Seagate Skyhawk 2TB Video Internal Hard Drive HDD 3.5 Inch SATA 6Gb/s 256MB Cache for DVR NVR Security Camera System with 3-Years Data Recovery Services (ST2000VX015),"<a href=""https://www.amazon.in/dp/B08WTDJL6G"">Seagate Skyhawk 2TB Video Internal Hard Drive HDD 3.5 Inch SATA 6Gb/s 256MB Cache for DVR NVR Security Camera System with 3-Years Data Recovery Services (ST2000VX015)</a>"
₹3,"₹3,484","₹6,969",2 TB,3 years,"External 3.5""",HDD,New,"Seagate Expansion 2TB External HDD - USB 3.0 for Windows and Mac with 3 yr Data Recovery Services, Portable Hard Drive (STKM2000400)","<a href=""https://www.amazon.in/dp/B08ZJG6TVT"">Seagate Expansion 2TB External HDD - USB 3.0 for Windows and Mac with 3 yr Data Recovery Services, Portable Hard Drive (STKM2000400)</a>"
₹3,"₹3,500","₹6,999",2 TB,3 years,"External 3.5""",HDD,New,Seagate Portable 2TB External HDD USB 3.0 for PC Laptop and Mac (STGX2000400),"<a href=""https://www.amazon.in/dp/B07DQ91XNK"">Seagate Portable 2TB External HDD USB 3.0 for PC Laptop and Mac (STGX2000400)</a>"
₹4,"₹3,500","₹13,999",4 TB,3 years,"External 3.5""",HDD,New,Seagate 4TB Backup Plus Hub USB 3.0 Desktop 3.5 inch External Hard Drive for PC and Mac with 2 Months Free Adobe Creative Cloud Photography Plan,"<a href=""https://www.amazon.in/dp/B01HD6ZLIY"">Seagate 4TB Backup Plus Hub USB 3.0 Desktop 3.5 inch External Hard Drive for PC and Mac with 2 Months Free Adobe Creative Cloud Photography Plan</a>"
₹4,"₹3,524","₹7,049",2 TB,3 years,"External 3.5""",HDD,New,"Western Digital WD 2TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBHDW0020BBK-EESN)","<a href=""https://www.amazon.in/dp/B00PLOXG42"">Western Digital WD 2TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBHDW0020BBK-EESN)</a>"
₹4,"₹3,600","₹7,199",2 TB,3 years,"External 3.5""",HDD,New,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Blue","<a href=""https://www.amazon.in/dp/B07VTGBWYH"">Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Blue</a>"
₹4,"₹3,600","₹7,199",2 TB,3 years,"External 3.5""",HDD,New,"Seagate One Touch 2TB External HDD with Password Protection – Light Blue, for Windows and Mac, with 3 yr Data Recovery Services, and 6 Months Mylio Create Plan and Dropbox Backup Plan (STKY2000402)","<a href=""https://www.amazon.in/dp/B094QZXZ8D"">Seagate One Touch 2TB External HDD with Password Protection – Light Blue, for Windows and Mac, with 3 yr Data Recovery Services, and 6 Months Mylio Create Plan and Dropbox Backup Plan (STKY2000402)</a>"
₹4,"₹3,600","₹7,199",2 TB,3 years,"External 3.5""",HDD,New,"Seagate One Touch 2TB External HDD with Password Protection – Space Gray, for Windows and Mac, with 3 yr Data Recovery Services, and 6 Months Mylio Create Plan and Dropbox Backup Plan (STKY2000404)","<a href=""https://www.amazon.in/dp/B094QZMM69"">Seagate One Touch 2TB External HDD with Password Protection – Space Gray, for Windows and Mac, with 3 yr Data Recovery Services, and 6 Months Mylio Create Plan and Dropbox Backup Plan (STKY2000404)</a>"
₹4,"₹3,600","₹17,999",5 TB,3 years,"External 3.5""",HDD,New,"SanDisk Professional 5TB G-DRIVETM ArmorATD Rugged, Durable Portable External HDD, Up to 135MB/s, USB-C (5Gbps), USB 3.2 Gen 1","<a href=""https://www.amazon.in/dp/B094JHRBJW"">SanDisk Professional 5TB G-DRIVETM ArmorATD Rugged, Durable Portable External HDD, Up to 135MB/s, USB-C (5Gbps), USB 3.2 Gen 1</a>"
₹4,"₹3,624","₹7,249",2 TB,3 years,"External 3.5""",HDD,New,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Red","<a href=""https://www.amazon.in/dp/B07VTW2LQ5"">Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Red</a>"
₹4,"₹3,624","₹7,249",2 TB,3 years,"External 3.5""",HDD,New,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-White","<a href=""https://www.amazon.in/dp/B088P72F93"">Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-White</a>"
₹4,"₹3,650","₹7,299",2 TB,3 years,"External 3.5""",HDD,New,"Seagate One Touch 2TB External HDD with Password Protection, USB, Rose Gold, for Windows and Mac, with 3 yr Data Recovery Services (STKY2000405)","<a href=""https://www.amazon.in/dp/B094R369R2"">Seagate One Touch 2TB External HDD with Password Protection, USB, Rose Gold, for Windows and Mac, with 3 yr Data Recovery Services (STKY2000405)</a>"
₹4,"₹3,674","₹7,349",2 TB,3 years,"External 3.5""",HDD,New,"WD 2TB Portable Hard Drive, Works with USB-C and USB-A Devices, Windows PC, Mac, Chromebook, Gaming Consoles, and Mobile Devices, Includes Backup Software and Password Protection - WDBRMD0020BGY-WESN","<a href=""https://www.amazon.in/dp/B0CLPCBZKK"">WD 2TB Portable Hard Drive, Works with USB-C and USB-A Devices, Windows PC, Mac, Chromebook, Gaming Consoles, and Mobile Devices, Includes Backup Software and Password Protection - WDBRMD0020BGY-WESN</a>"
₹4,"₹3,750","₹1,200",320 GB,1 year,"External 2.5""",HDD,New,"KINGSTER 320GB 2.5"" Ultra Slim Portable External Hard Drive HDD-USB 3.0 for PC, Mac, Laptop","<a href=""https://www.amazon.in/dp/B0D77MLLGR"">KINGSTER 320GB 2.5"" Ultra Slim Portable External Hard Drive HDD-USB 3.0 for PC, Mac, Laptop</a>"
₹4,"₹3,860","₹19,299",5 TB,2 years,"External 3.5""",HDD,New,"LaCie Rugged USB-C 5TB Portable External Hard Drive USB 3.0, Drop Shock Dust Rain Resistant, for Mac & PC Desktop Laptop, 1 Month Adobe CC and 2-Year Data Recovery Services (STFR5000800)","<a href=""https://www.amazon.in/dp/B079HGSFY5"">LaCie Rugged USB-C 5TB Portable External Hard Drive USB 3.0, Drop Shock Dust Rain Resistant, for Mac & PC Desktop Laptop, 1 Month Adobe CC and 2-Year Data Recovery Services (STFR5000800)</a>"
₹4,"₹3,904","₹1,999",512 GB,1 year,M.2,NVMe,New,"ZEBRONICS MN52 m.2 NVMe (2280) SSD with 512GB Capacity, 1900MB/s Read, 1100MB/s Write, Ultra Low Power, Faster Performance, Silent Operation and S.M.A.R.T. Feature","<a href=""https://www.amazon.in/dp/B0BSNNWSKB"">ZEBRONICS MN52 m.2 NVMe (2280) SSD with 512GB Capacity, 1900MB/s Read, 1100MB/s Write, Ultra Low Power, Faster Performance, Silent Operation and S.M.A.R.T. Feature</a>"
₹4,"₹4,056","₹8,111",2 TB,3 years,"External 3.5""",HDD,New,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, Compatible with Windows and Mac, External HDD-Black","<a href=""https://www.amazon.in/dp/B07VTFN6HM"">Western Digital WD 2TB My Passport Portable Hard Disk Drive, Compatible with Windows and Mac, External HDD-Black</a>"
₹4,"₹4,100","₹2,099",512 GB,3 years,Internal,SSD,New,"ZEB-SD52 SSD 512GB, SATA II and SATA III Interface, QLC, Silent Operation","<a href=""https://www.amazon.in/dp/B0BD4HM89Z"">ZEB-SD52 SSD 512GB, SATA II and SATA III Interface, QLC, Silent Operation</a>"
₹4,"₹4,250","₹8,499",2 TB,3 years,"External 3.5""",HDD,New,"TOSHIBA Canvio Advance 2TB Portable External HDD, USB3.0 for PC Laptop Windows and Mac. 3 Years Warranty. External Hard Drive - Black","<a href=""https://www.amazon.in/dp/B08XYZ4P51"">TOSHIBA Canvio Advance 2TB Portable External HDD, USB3.0 for PC Laptop Windows and Mac. 3 Years Warranty. External Hard Drive - Black</a>"
₹4,"₹4,273","₹2,188",512 GB,5 years,Internal,SSD,New,Consistent S6 SSD 512GB 2.5 Inch Sata Internal SSD,"<a href=""https://www.amazon.in/dp/B092916Z1T"">Consistent S6 SSD 512GB 2.5 Inch Sata Internal SSD</a>"
₹4,"₹4,274","₹8,549",2 TB,3 years,"External 3.5""",HDD,New,"WD Western Digital 2TB My Passport Ultra Portable Hard Disk Metal Drive, USB-C & USB 3.1 with Automatic Backup,Password Protection, Compatible with Windows&Mac, External HDD-Gold","<a href=""https://www.amazon.in/dp/B08WPYDD95"">WD Western Digital 2TB My Passport Ultra Portable Hard Disk Metal Drive, USB-C & USB 3.1 with Automatic Backup,Password Protection, Compatible with Windows&Mac, External HDD-Gold</a>"
₹4,"₹4,289","₹1,098",256 GB,3 years,Internal,SSD,New,"ZEB-SD26 256 GB Solid State Drive, TLC, SATA II & SATA III Interface","<a href=""https://www.amazon.in/dp/B0BD4DTHN3"">ZEB-SD26 256 GB Solid State Drive, TLC, SATA II & SATA III Interface</a>"
₹4,"₹4,293","₹1,099",256 GB,3 years,"Internal 2.5""",HDD,New,"FRONTECH 256GB Internal SSD, 2.5 SATA3, Low Energy Consumption, Ultra Fast with Read/Write Speed Upto 500/480 Mbps, (SSD-0048, Black & White)","<a href=""https://www.amazon.in/dp/B0DFYPLD9G"">FRONTECH 256GB Internal SSD, 2.5 SATA3, Low Energy Consumption, Ultra Fast with Read/Write Speed Upto 500/480 Mbps, (SSD-0048, Black & White)</a>"
₹4,"₹4,299","₹4,299",1 TB,5 years,Internal,SSD,New,"Consistent 2.5 1 TB SSD with SATA III Interface, 6Gb/s,Read/Write Speed Upto - 570/500 MB/s, 5 Years Warranty.(CTSSD001S6)","<a href=""https://www.amazon.in/dp/B0C9J1QZ3B"">Consistent 2.5 1 TB SSD with SATA III Interface, 6Gb/s,Read/Write Speed Upto - 570/500 MB/s, 5 Years Warranty.(CTSSD001S6)</a>"
₹4,"₹4,299","₹4,299",1 TB,,Internal,SSD,New,"ORICO NAND SSD Solid State Drive- 2.5 Inch - SATA III - 6Gbps-Read Speed up to 500MB/s, 1TB Internal Solid State Drive for Desktop Laptop -Y20(1TB)","<a href=""https://www.amazon.in/dp/B0CG1S9XDD"">ORICO NAND SSD Solid State Drive- 2.5 Inch - SATA III - 6Gbps-Read Speed up to 500MB/s, 1TB Internal Solid State Drive for Desktop Laptop -Y20(1TB)</a>"
₹4,"₹4,396","₹4,396",1 TB,5 years,Internal,SSD,New,EVM 1TB 2.5-Inch SATA Internal SSD - 550MB/s Read & 500MB/s Write - 5-Year Warranty (EVM25/1TB),"<a href=""https://www.amazon.in/dp/B09W31VBGM"">EVM 1TB 2.5-Inch SATA Internal SSD - 550MB/s Read & 500MB/s Write - 5-Year Warranty (EVM25/1TB)</a>"
₹4,"₹4,399","₹4,399",1 TB,3 years,"Internal 2.5""",HDD,New,"ZEBRONICS SD102 2.5"" 1TB SSD, SATA III, 550MB/s Data Speed, Ultra Low Power, Silent Operation, S.M.A.R.T. Technology and Thermal Management","<a href=""https://www.amazon.in/dp/B0BS6V4WSH"">ZEBRONICS SD102 2.5"" 1TB SSD, SATA III, 550MB/s Data Speed, Ultra Low Power, Silent Operation, S.M.A.R.T. Technology and Thermal Management</a>"
₹4,"₹4,449","₹1,139",256 GB,5 years,Internal,SSD,New,"Consistent 2.5"" 256GB SSD with SATA III Interface, 6Gb/s Read/Write Speed Upto - 552/500 MB/s, 5 Years Warranty","<a href=""https://www.amazon.in/dp/B08W35V9KV"">Consistent 2.5"" 256GB SSD with SATA III Interface, 6Gb/s Read/Write Speed Upto - 552/500 MB/s, 5 Years Warranty</a>"
