Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
A$0.120,A$120,A$240,2 TB,5 years,M.2,NVMe,New,"Western Digital Black SN850X NVMe SSD, 2TB, M.2, 5 Yrs","<a href=""https://www.amazon.com.au/dp/B0B7CMZ3QH"">Western Digital Black SN850X NVMe SSD, 2TB, M.2, 5 Yrs</a>"
A$0.121,A$121,A$121,1 TB,,"Internal 2.5""",HDD,New,"Western Digital 1TB WD Black Performance Mobile Hard Drive - 7200 RPM Class, SATA 6 Gb/s, 64 MB Cache, 2.5"" - WD10SPSX","<a href=""https://www.amazon.com.au/dp/B082LWP1MQ"">Western Digital 1TB WD Black Performance Mobile Hard Drive - 7200 RPM Class, SATA 6 Gb/s, 64 MB Cache, 2.5"" - WD10SPSX</a>"
A$0.122,A$122,A$122,1 TB,,microSD,Flash,New,"SAMSUNG EVO Select microSD Memory Card + Adapter, 1TB microSDXC, Up to 160 MB/s, UHS I, C10, U3, V30, A2, for Mobile Phone, Smartphones, Nintendo-Switch, and Tablets (MB-ME1T0SA/AM)","<a href=""https://www.amazon.com.au/dp/B0CWPNR918"">SAMSUNG EVO Select microSD Memory Card + Adapter, 1TB microSDXC, Up to 160 MB/s, UHS I, C10, U3, V30, A2, for Mobile Phone, Smartphones, Nintendo-Switch, and Tablets (MB-ME1T0SA/AM)</a>"
A$0.122,A$122,A$122,1 TB,3 years,"Internal 3.5""",HDD,New,"Seagate IronWolf ST1000VNZ08 1TB Internal Hard Drive NAS HDD 3.5"" 5400RPM CMR 64MB Cache SATA 6Gb/s Silver FFP + 3 Year Rescue Service","<a href=""https://www.amazon.com.au/dp/B0BM4WXJNS"">Seagate IronWolf ST1000VNZ08 1TB Internal Hard Drive NAS HDD 3.5"" 5400RPM CMR 64MB Cache SATA 6Gb/s Silver FFP + 3 Year Rescue Service</a>"
A$0.122,A$122,A$245,2 TB,,Internal,SSD,New,"Samsung 870 EVO Internal Solid State Drive, 2 TB","<a href=""https://www.amazon.com.au/dp/B08PC5ZYB1"">Samsung 870 EVO Internal Solid State Drive, 2 TB</a>"
A$0.123,A$123,A$32,256 GB,,microSD,Flash,New,Samsung EVO Plus 256GB MicroSD Memory Card with Adapter,"<a href=""https://www.amazon.com.au/dp/B09DVPX2LN"">Samsung EVO Plus 256GB MicroSD Memory Card with Adapter</a>"
A$0.124,A$124,A$248,2 TB,5 years,M.2,NVMe,New,"SK hynix Platinum P41 2TB PCIe NVMe Gen4 M.2 2280 Internal SSD l Up to 7,000MB/S l Compact M.2 SSD Form Factor SSD - Internal Solid State Drive with 176-Layer NAND Flash…","<a href=""https://www.amazon.com.au/dp/B09QVD9V7R"">SK hynix Platinum P41 2TB PCIe NVMe Gen4 M.2 2280 Internal SSD l Up to 7,000MB/S l Compact M.2 SSD Form Factor SSD - Internal Solid State Drive with 176-Layer NAND Flash…</a>"
A$0.124,A$124,A$124,1 TB,,Internal,SSD,New,SanDisk Ultra 3D SSD 1TB up to 560MB/s Read/up to 530MB/s Write,"<a href=""https://www.amazon.com.au/dp/B0B7VM4SRX"">SanDisk Ultra 3D SSD 1TB up to 560MB/s Read/up to 530MB/s Write</a>"
A$0.124,A$124,A$248,2 TB,5 years,M.2,NVMe,New,"Crucial New 2024 P310 PCIe Gen4 2230 NVMe M.2 SSD, 2TB","<a href=""https://www.amazon.com.au/dp/B0D61SDZD2"">Crucial New 2024 P310 PCIe Gen4 2230 NVMe M.2 SSD, 2TB</a>"
A$0.124,A$124,A$497,4 TB,5 years,M.2,NVMe,New,"WD_BLACK SN850P 4TB NVMe SSD Officially Licensed for PS5 Consoles (Internal Gaming SSD; Optimised Heatsink; PCIe Gen4 Technology, Up to 7300MB/s Read, M.2 2280)","<a href=""https://www.amazon.com.au/dp/B0C48HN4Z9"">WD_BLACK SN850P 4TB NVMe SSD Officially Licensed for PS5 Consoles (Internal Gaming SSD; Optimised Heatsink; PCIe Gen4 Technology, Up to 7300MB/s Read, M.2 2280)</a>"
A$0.125,A$125,A$64,512 GB,,USB,Flash,New,SanDisk 512GB Ultra Luxe USB 3.2 Flash Drive - SDCZ74-512G-G46,"<a href=""https://www.amazon.com.au/dp/B083ZS6ZR7"">SanDisk 512GB Ultra Luxe USB 3.2 Flash Drive - SDCZ74-512G-G46</a>"
A$0.125,A$125,A$64,512 GB,,USB,Flash,New,SanDisk 512GB Ultra Flair USB 3.0 Flash Drive,"<a href=""https://www.amazon.com.au/dp/B083ZRDXSQ"">SanDisk 512GB Ultra Flair USB 3.0 Flash Drive</a>"
A$0.125,A$125,A$32,256 GB,5 years,microSD,Flash,New,"LinkMore 256GB Micro SDXC Card, A1, UHS-I, U3, V30, Class 10 Compatible, Read Speed Up to 100 MB/s,Write Speed Up to 75 MB/s, SD Adapter Included","<a href=""https://www.amazon.com.au/dp/B0BGNK29GZ"">LinkMore 256GB Micro SDXC Card, A1, UHS-I, U3, V30, Class 10 Compatible, Read Speed Up to 100 MB/s,Write Speed Up to 75 MB/s, SD Adapter Included</a>"
A$0.125,A$125,A$16,128 GB,,USB,Flash,New,"Silicon Power 128GB USB 3.2 Gen 1 Flash Drive with Swivel Capless Design, USB 3.0 2.0 Thumb Drive Pen Drive Memory Stick, Blaze B30 Series","<a href=""https://www.amazon.com.au/dp/B00JT0E56M"">Silicon Power 128GB USB 3.2 Gen 1 Flash Drive with Swivel Capless Design, USB 3.0 2.0 Thumb Drive Pen Drive Memory Stick, Blaze B30 Series</a>"
A$0.126,A$126,A$126,1 TB,,"Internal 2.5""",HDD,New,"Western Digital AV-25 1 TB AV Hard Drive: 2.5 Inch, 5400 RPM, SATA II, 16 MB Cache - WD10JUCT","<a href=""https://www.amazon.com.au/dp/B007PFQ23C"">Western Digital AV-25 1 TB AV Hard Drive: 2.5 Inch, 5400 RPM, SATA II, 16 MB Cache - WD10JUCT</a>"
A$0.127,A$127,A$127,1 TB,,"Internal 3.5""",HDD,New,Seagate 1TB IronWolf NAS SATA 6Gb/s NCQ 64MB Cache 3.5-Inch Internal Hard Drive (ST1000VN002),"<a href=""https://www.amazon.com.au/dp/B01LOOJ8TE"">Seagate 1TB IronWolf NAS SATA 6Gb/s NCQ 64MB Cache 3.5-Inch Internal Hard Drive (ST1000VN002)</a>"
A$0.127,A$127,A$127,1 TB,2 years,"External 3.5""",HDD,New,"Seagate FireCuda Gaming Hard Drive, 1 TB, External Hard Drive HDD, USB 3/2, RGB LED Lighting, 3 Years Rescue Services (STKL1000400)","<a href=""https://www.amazon.com.au/dp/B08Y1T2GK7"">Seagate FireCuda Gaming Hard Drive, 1 TB, External Hard Drive HDD, USB 3/2, RGB LED Lighting, 3 Years Rescue Services (STKL1000400)</a>"
A$0.127,A$127,A$65,512 GB,5 years,USB,Flash,New,"SanDisk Ultra Dual Drive USB Type-C Flash Drives, 512 GB","<a href=""https://www.amazon.com.au/dp/B0859NR7KY"">SanDisk Ultra Dual Drive USB Type-C Flash Drives, 512 GB</a>"
A$0.128,A$128,A$64,500 GB,5 years,M.2,NVMe,New,"Crucial P3 Plus 3D NAND NVMe PCIe M.2 SSD Drive, 500GB","<a href=""https://www.amazon.com.au/dp/B0B25NTRGD"">Crucial P3 Plus 3D NAND NVMe PCIe M.2 SSD Drive, 500GB</a>"
A$0.129,A$129,A$129,1 TB,5 years,"External 3.5""",HDD,New,SanDisk 1TB Ultra Dual Drive Luxe USB Type-C - SDDDC4-1T00-G46,"<a href=""https://www.amazon.com.au/dp/B0842P5GG5"">SanDisk 1TB Ultra Dual Drive Luxe USB Type-C - SDDDC4-1T00-G46</a>"
A$0.130,A$130,A$33,256 GB,,USB,Flash,New,SAMSUNG BAR Plus 256GB - 400MB/s USB 3.1 Flash Drive Champagne Silver (MUF-256BE3/AM),"<a href=""https://www.amazon.com.au/dp/B07BPKKTGL"">SAMSUNG BAR Plus 256GB - 400MB/s USB 3.1 Flash Drive Champagne Silver (MUF-256BE3/AM)</a>"
A$0.130,A$130,A$17,128 GB,,USB,Flash,New,Kingston DataTraveler Exodia 128GB USB 3.2 Flash Drive DTX/128GB,"<a href=""https://www.amazon.com.au/dp/B08JD4TBM3"">Kingston DataTraveler Exodia 128GB USB 3.2 Flash Drive DTX/128GB</a>"
A$0.130,A$130,A$130,1 TB,5 years,M.2,NVMe,New,"Lexar NM790 1TB Internal SSD, M.2 2280 PCIe Gen4x4 NVMe 1.4, Up to 7400MB/s Read, 6500MB/s Write, Solid State Drive for PS5, PC, Laptop and Gamer (LNM790X001T-RNNNG)","<a href=""https://www.amazon.com.au/dp/B0C4H5KXL6"">Lexar NM790 1TB Internal SSD, M.2 2280 PCIe Gen4x4 NVMe 1.4, Up to 7400MB/s Read, 6500MB/s Write, Solid State Drive for PS5, PC, Laptop and Gamer (LNM790X001T-RNNNG)</a>"
A$0.131,A$131,A$131,1 TB,,"Internal 2.5""",HDD,New,"Transcend 1TB, 2.5"" Portable HDD, StoreJet H3, Blue, Anti-Shock, TS1TSJ25H3B","<a href=""https://www.amazon.com.au/dp/B00J0XR14Q"">Transcend 1TB, 2.5"" Portable HDD, StoreJet H3, Blue, Anti-Shock, TS1TSJ25H3B</a>"
A$0.131,A$131,A$262,2 TB,,External,SSD,New,"SAMSUNG T7 Shield 2TB Portable SSD, USB 3.2 Gen2, Rugged, IP65 Rated, for Photographers, Content Creators and Gaming, External Solid State Drive (MU-PE2T0R/AM, 2022), Blue","<a href=""https://www.amazon.com.au/dp/B09VLJ7VBM"">SAMSUNG T7 Shield 2TB Portable SSD, USB 3.2 Gen2, Rugged, IP65 Rated, for Photographers, Content Creators and Gaming, External Solid State Drive (MU-PE2T0R/AM, 2022), Blue</a>"
A$0.131,A$131,A$523,4 TB,,Internal,SSD,New,"SAMSUNG T7 Shield 4TB Portable SSD - 1050MB/s, Rugged, Water & Dust Resistant, for Content Creators - Black","<a href=""https://www.amazon.com.au/dp/B0BHZQGN26"">SAMSUNG T7 Shield 4TB Portable SSD - 1050MB/s, Rugged, Water & Dust Resistant, for Content Creators - Black</a>"
A$0.132,A$132,A$132,1 TB,5 years,M.2,NVMe,New,Crucial T500 1TB PCIe Gen4 NVMe M.2 SSD,"<a href=""https://www.amazon.com.au/dp/B0CK39YR9V"">Crucial T500 1TB PCIe Gen4 NVMe M.2 SSD</a>"
A$0.133,A$133,A$17,128 GB,5 years,USB,Flash,New,Netac UM3 128GB Flash Drive USB 3.2 Interface Read Speeds up to 120MB/s Metal Enclosure for Computers in-Vehicle Devices Game Consoles and Other Devices,"<a href=""https://www.amazon.com.au/dp/B0D7Q3BLFH"">Netac UM3 128GB Flash Drive USB 3.2 Interface Read Speeds up to 120MB/s Metal Enclosure for Computers in-Vehicle Devices Game Consoles and Other Devices</a>"
A$0.133,A$133,A$133,1 TB,5 years,M.2,NVMe,New,"CORSAIR MP600 Elite 1TB M.2 PCIe Gen4 x4 NVMe SSD – Optimised for PS5 – Included Heatsink – M.2 2280 – Up to 7,000MB/sec Sequential Read – High-Density 3D TLC NAND – White","<a href=""https://www.amazon.com.au/dp/B0CSG8QMNG"">CORSAIR MP600 Elite 1TB M.2 PCIe Gen4 x4 NVMe SSD – Optimised for PS5 – Included Heatsink – M.2 2280 – Up to 7,000MB/sec Sequential Read – High-Density 3D TLC NAND – White</a>"
A$0.134,A$134,A$268,2 TB,,M.2,NVMe,New,"WD_BLACK 2TB SN850P NVMe M.2 SSD Officially Licensed Storage Expansion for PS5 Consoles, up to 7,300MB/s, with heatsink - WDBBYV0020BNC-WRSN","<a href=""https://www.amazon.com.au/dp/B0C47ZX1WB"">WD_BLACK 2TB SN850P NVMe M.2 SSD Officially Licensed Storage Expansion for PS5 Consoles, up to 7,300MB/s, with heatsink - WDBBYV0020BNC-WRSN</a>"
A$0.135,A$135,A$67,500 GB,2 years,"Internal 2.5""",HDD,New,Seagate 500GB Barracuda SATA 6Gb/s 128MB Cache 2.5-Inch 7mm Internal Hard Drive (ST500LM030),"<a href=""https://www.amazon.com.au/dp/B01M0AAA6X"">Seagate 500GB Barracuda SATA 6Gb/s 128MB Cache 2.5-Inch 7mm Internal Hard Drive (ST500LM030)</a>"
A$0.135,A$135,A$270,2 TB,5 years,External,SSD,New,"Crucial X9 Pro 2TB USB-C External Portable SSD with 1050MB/s Speed for PC MAC PS5 Xbox Android iPad Pro, Space Gray","<a href=""https://www.amazon.com.au/dp/B0CCYJ5S1P"">Crucial X9 Pro 2TB USB-C External Portable SSD with 1050MB/s Speed for PC MAC PS5 Xbox Android iPad Pro, Space Gray</a>"
A$0.135,A$135,A$135,1 TB,,M.2,NVMe,New,"Samsung HD SSD 1TB 970 EVO Plus M.2 PCI Express 3.0 V-NAND MLC NVME MZ-V7S1T0BW, Solid State Hard Drive","<a href=""https://www.amazon.com.au/dp/B07ND9KHKY"">Samsung HD SSD 1TB 970 EVO Plus M.2 PCI Express 3.0 V-NAND MLC NVME MZ-V7S1T0BW, Solid State Hard Drive</a>"
A$0.135,A$135,A$270,2 TB,5 years,M.2,NVMe,New,"Kingston Fury Renegade with Heatsink PCIe 4.0 NVMe M.2 SSD, 2TB","<a href=""https://www.amazon.com.au/dp/B0BJL7MMNF"">Kingston Fury Renegade with Heatsink PCIe 4.0 NVMe M.2 SSD, 2TB</a>"
A$0.135,A$135,A$17,128 GB,5 years,USB,Flash,New,Kingston DataTraveler 128 GB 70 USB-C Flash Drive,"<a href=""https://www.amazon.com.au/dp/B089NJ1R22"">Kingston DataTraveler 128 GB 70 USB-C Flash Drive</a>"
A$0.136,A$136,A$136,1 TB,5 years,USB,Flash,New,"Kingston DataTraveler Max USB 3.2 Gen 2 Flash Drive 1TB Read/Write up to 1,000/900MB/s - DTMAX/1TB, Black","<a href=""https://www.amazon.com.au/dp/B09DVQ32XQ"">Kingston DataTraveler Max USB 3.2 Gen 2 Flash Drive 1TB Read/Write up to 1,000/900MB/s - DTMAX/1TB, Black</a>"
A$0.137,A$137,A$70,512 GB,,microSD,Flash,New,"Gigastone 512GB Micro SD Card, Gaming Plus, MicroSDXC Memory Card for Nintendo-Switch Compatible, 100MB/s, 4K Gaming, High Speed, UHS-I A1 U3 V30 Class 10","<a href=""https://www.amazon.com.au/dp/B089DBTNRX"">Gigastone 512GB Micro SD Card, Gaming Plus, MicroSDXC Memory Card for Nintendo-Switch Compatible, 100MB/s, 4K Gaming, High Speed, UHS-I A1 U3 V30 Class 10</a>"
A$0.137,A$137,A$35,256 GB,,microSD,Flash,New,"SanDisk 256GB Ultra microSDXC UHS-I Memory Card with Adapter - 100MB/s, C10, U1, Full HD, A1, Micro SD Card - SDSQUAR-256G-GN6MA","<a href=""https://www.amazon.com.au/dp/B0758NHWS8"">SanDisk 256GB Ultra microSDXC UHS-I Memory Card with Adapter - 100MB/s, C10, U1, Full HD, A1, Micro SD Card - SDSQUAR-256G-GN6MA</a>"
A$0.137,A$137,A$18,128 GB,,USB,Flash,New,"Sandisk SDCZ50-128G-B35 128GB Cruzer Blade USB Drive, Black","<a href=""https://www.amazon.com.au/dp/B00RM1EC1S"">Sandisk SDCZ50-128G-B35 128GB Cruzer Blade USB Drive, Black</a>"
A$0.138,A$138,A$552,4 TB,5 years,"Internal 2.5""",HDD,New,"Samsung 870 EVO 4TB, V-NAND, 2.5"" 7mm, SATA III 6GB/s, R/W(Max) 560MB/s/530MB/s, 98K/88K IOPS, 2,400TBW, 5 Years","<a href=""https://www.amazon.com.au/dp/B08T1L8NY5"">Samsung 870 EVO 4TB, V-NAND, 2.5"" 7mm, SATA III 6GB/s, R/W(Max) 560MB/s/530MB/s, 98K/88K IOPS, 2,400TBW, 5 Years</a>"
A$0.138,A$138,"A$2,214",16 TB,,"Internal 3.5""",HDD,New,Replacement Hard Drive 16TB for TeraStation 51210RH,"<a href=""https://www.amazon.com.au/dp/B0931YNHFT"">Replacement Hard Drive 16TB for TeraStation 51210RH</a>"
A$0.139,A$139,A$69,500 GB,,"Internal 3.5""",HDD,New,Western Digital Blue 500GB Desktop Hard Disk Drive - 7200 RPM SATA 6 Gb/s 16MB Cache 3.5 Inch - WD5000AAKX,"<a href=""https://www.amazon.com.au/dp/B00461G3MS"">Western Digital Blue 500GB Desktop Hard Disk Drive - 7200 RPM SATA 6 Gb/s 16MB Cache 3.5 Inch - WD5000AAKX</a>"
A$0.139,A$139,A$208,1.5 TB,,"External 3.5""",HDD,New,1.5TB WD Elements USB,"<a href=""https://www.amazon.com.au/dp/B06XDKWLJH"">1.5TB WD Elements USB</a>"
A$0.140,A$140,A$279,2 TB,,External,SSD,New,"Samsung T7 Shield 2TB, Portable SSD, up-to 1050MB/s, USB 3.2 Gen2, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Extenal Solid State Drive (MU-PE2T0S/AM), Black","<a href=""https://www.amazon.com.au/dp/B09VLHR4JC"">Samsung T7 Shield 2TB, Portable SSD, up-to 1050MB/s, USB 3.2 Gen2, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Extenal Solid State Drive (MU-PE2T0S/AM), Black</a>"
A$0.140,A$140,A$558,4 TB,,M.2,NVMe,New,"SAMSUNG 990 PRO SSD 4TB PCIe 4.0 M.2 2280 Internal Solid State Hard Drive, Seq. Read Speeds Up to 7,450 MB/s for High End Computing, Gaming, and Heavy Duty Workstations, MZ-V9P4T0B/AM","<a href=""https://www.amazon.com.au/dp/B0CHGT1KFJ"">SAMSUNG 990 PRO SSD 4TB PCIe 4.0 M.2 2280 Internal Solid State Hard Drive, Seq. Read Speeds Up to 7,450 MB/s for High End Computing, Gaming, and Heavy Duty Workstations, MZ-V9P4T0B/AM</a>"
A$0.140,A$140,A$140,1 TB,,microSD,Flash,New,"Kingston Canvas Go! Plus microSD Memory Card Class 10, UHS-I 1TB microSDXC 170R A2 U3 V30 Card + ADP","<a href=""https://www.amazon.com.au/dp/B0CXPXTZH5"">Kingston Canvas Go! Plus microSD Memory Card Class 10, UHS-I 1TB microSDXC 170R A2 U3 V30 Card + ADP</a>"
A$0.140,A$140,A$17,120 GB,,Internal,SSD,New,"Patriot Burst Elite SATA 3 120GB SSD 2.5"" Solid State Drive","<a href=""https://www.amazon.com.au/dp/B08LKMQ9T4"">Patriot Burst Elite SATA 3 120GB SSD 2.5"" Solid State Drive</a>"
A$0.140,A$140,A$280,2 TB,5 years,M.2,NVMe,New,SAMSUNG 970 EVO Plus SSD 2TB - M.2 NVMe Interface Internal Solid State Drive with V-NAND Technology (MZ-V7S2T0B/AM),"<a href=""https://www.amazon.com.au/dp/B07MFZXR1B"">SAMSUNG 970 EVO Plus SSD 2TB - M.2 NVMe Interface Internal Solid State Drive with V-NAND Technology (MZ-V7S2T0B/AM)</a>"
A$0.141,A$141,A$36,256 GB,3 years,microSD,Flash,New,"SAMSUNG EVO Plus 256GB w/SD Adaptor Micro SDXC, Up-to 130MB/s, Expanded Storage for Gaming Devices, Android Tablets and Smart Phones, Memory Card","<a href=""https://www.amazon.com.au/dp/B09FFD6R2B"">SAMSUNG EVO Plus 256GB w/SD Adaptor Micro SDXC, Up-to 130MB/s, Expanded Storage for Gaming Devices, Android Tablets and Smart Phones, Memory Card</a>"
A$0.141,A$141,A$18,128 GB,3 years,microSD,Flash,New,"Netac 128GB microSDXC UHS-I Memory Card Up to 100MB/s,U3,A1,V30 for Nintendo Switch, Camera, Drone","<a href=""https://www.amazon.com.au/dp/B0D7PRY2W5"">Netac 128GB microSDXC UHS-I Memory Card Up to 100MB/s,U3,A1,V30 for Nintendo Switch, Camera, Drone</a>"
A$0.141,A$141,A$18,128 GB,5 years,SD,Flash,New,"Silicon Power 128GB SDXC UHS-I SD Memory Card, Up to 100MB/s Read & 80MB/s Write, Class 10 U3 V30 4K UHD Superior Series","<a href=""https://www.amazon.com.au/dp/B088KDVNS8"">Silicon Power 128GB SDXC UHS-I SD Memory Card, Up to 100MB/s Read & 80MB/s Write, Class 10 U3 V30 4K UHD Superior Series</a>"
A$0.141,A$141,A$18,128 GB,,USB,Flash,New,SanDisk SDCZ48-128G-U46 128GB Ultra USB 3.0 Flash Drive - Black,"<a href=""https://www.amazon.com.au/dp/B00P8XQPY4"">SanDisk SDCZ48-128G-U46 128GB Ultra USB 3.0 Flash Drive - Black</a>"
A$0.141,A$141,A$18,128 GB,,USB,Flash,New,"Silicon Power 128GB USB 3.0 Flash Drive with Keychain Hole Key Ring Design, Waterproof Dustproof Metal Casing Thumb Drive Pen Drive Memory Stick - Jewel J80 Series","<a href=""https://www.amazon.com.au/dp/B014US23D4"">Silicon Power 128GB USB 3.0 Flash Drive with Keychain Hole Key Ring Design, Waterproof Dustproof Metal Casing Thumb Drive Pen Drive Memory Stick - Jewel J80 Series</a>"
A$0.142,A$142,A$34,240 GB,3 years,Internal,SSD,New,"Crucial BX500 240GB 3D NAND SATA 2.5-inch SSD - CT240BX500SSD1,Black/Blue","<a href=""https://www.amazon.com.au/dp/B07G3YNLJB"">Crucial BX500 240GB 3D NAND SATA 2.5-inch SSD - CT240BX500SSD1,Black/Blue</a>"
A$0.144,A$144,A$288,2 TB,5 years,M.2,NVMe,New,"Samsung 990 PRO M.2 2000 GB PCI Express 4.0 V-NAND MLC NVMe, W127158676","<a href=""https://www.amazon.com.au/dp/B0B9C4DKKG"">Samsung 990 PRO M.2 2000 GB PCI Express 4.0 V-NAND MLC NVMe, W127158676</a>"
A$0.144,A$144,A$37,256 GB,5 years,USB,Flash,New,"SanDisk 256GB Cruzer Glide 3.0 USB Flash Drive SDCZ600-256G-G35,Black","<a href=""https://www.amazon.com.au/dp/B07C9BPH2Q"">SanDisk 256GB Cruzer Glide 3.0 USB Flash Drive SDCZ600-256G-G35,Black</a>"
A$0.145,A$145,A$37,256 GB,,microSD,Flash,New,"SanDisk Extreme 256GB MicroSD Card for Mobile Gaming, with A2 App Performance, Supports AAA/3D/VR Game Graphics and 4K UHD Video, 160MB/s Read, 90MB/s Write, Class 10, UHS-I, U3, V30","<a href=""https://www.amazon.com.au/dp/B089DN23T6"">SanDisk Extreme 256GB MicroSD Card for Mobile Gaming, with A2 App Performance, Supports AAA/3D/VR Game Graphics and 4K UHD Video, 160MB/s Read, 90MB/s Write, Class 10, UHS-I, U3, V30</a>"
A$0.145,A$145,A$145,1 TB,,microSD,Flash,New,"SanDisk 1TB Extreme microSD UHS I Card for 4K Video on Smartphones, Action Cams & Drones 190MB/s Read, 130MB/s Write SDSQXAV 1T00 GN6MN, Red/Gold","<a href=""https://www.amazon.com.au/dp/B0B2DCT1MP"">SanDisk 1TB Extreme microSD UHS I Card for 4K Video on Smartphones, Action Cams & Drones 190MB/s Read, 130MB/s Write SDSQXAV 1T00 GN6MN, Red/Gold</a>"
A$0.145,A$145,A$580,4 TB,,External,SSD,New,"DATO External SSD 4TB, External Solid State Drive Portable SSD External USB 3.2 Gen 2x2 Type-C OTG Supported Compatible with PS5 and Xbox, up to 1600/1500 MB/s IP67 Waterproof - ARES Amber Shield","<a href=""https://www.amazon.com.au/dp/B0CWQW8KY7"">DATO External SSD 4TB, External Solid State Drive Portable SSD External USB 3.2 Gen 2x2 Type-C OTG Supported Compatible with PS5 and Xbox, up to 1600/1500 MB/s IP67 Waterproof - ARES Amber Shield</a>"
A$0.147,A$147,A$294,2 TB,,microSD,Flash,New,"SanDisk 2TB Extreme microSDXC Card, + SD Adapter, (for Smartphones, Action Cams, Drones, Speeds up to 240 MB/s, 4K UHD) RescuePRO Deluxe, UHS-I, U3, V30","<a href=""https://www.amazon.com.au/dp/B0DFX1XFFH"">SanDisk 2TB Extreme microSDXC Card, + SD Adapter, (for Smartphones, Action Cams, Drones, Speeds up to 240 MB/s, 4K UHD) RescuePRO Deluxe, UHS-I, U3, V30</a>"
A$0.147,A$147,A$75,512 GB,,microSD,Flash,New,"SanDisk 512GB High Endurance Video microSDXC Card with Adapter for Dash Cam and Home Monitoring Systems - C10, U3, V30, 4K UHD, Micro SD Card - SDSQQNR-512G-GN6IA","<a href=""https://www.amazon.com.au/dp/B0CD2MXZ34"">SanDisk 512GB High Endurance Video microSDXC Card with Adapter for Dash Cam and Home Monitoring Systems - C10, U3, V30, 4K UHD, Micro SD Card - SDSQQNR-512G-GN6IA</a>"
A$0.147,A$147,A$76,512 GB,,microSD,Flash,New,"SanDisk 512GB microSDXC Card, Licensed for Nintendo Switch - SDSQXAO-512G-GNCZN","<a href=""https://www.amazon.com.au/dp/B08DG7FB61"">SanDisk 512GB microSDXC Card, Licensed for Nintendo Switch - SDSQXAO-512G-GNCZN</a>"
A$0.148,A$148,A$297,2 TB,,M.2,NVMe,New,"SAMSUNG T9 2TB, Portable SSD, up to 2000MB/s, USB 3.2 Gen 2x2 (20Gbps) NVMe, Rugged, for Photographers, Content Creators and Gaming, External Solid State Drive (MU-PK2T0G/WW) Gray","<a href=""https://www.amazon.com.au/dp/B0DB315K8M"">SAMSUNG T9 2TB, Portable SSD, up to 2000MB/s, USB 3.2 Gen 2x2 (20Gbps) NVMe, Rugged, for Photographers, Content Creators and Gaming, External Solid State Drive (MU-PK2T0G/WW) Gray</a>"
A$0.148,A$148,A$38,256 GB,5 years,USB,Flash,New,"SanDisk Ultra Dual Drive Luxe USB Type-C Flash Drive, 256 GB","<a href=""https://www.amazon.com.au/dp/B0842NMT7F"">SanDisk Ultra Dual Drive Luxe USB Type-C Flash Drive, 256 GB</a>"
A$0.148,A$148,A$38,256 GB,,microSD,Flash,New,"Sandisk Extreme A2 Performance 256GB MicroSDXC Card, Red/Gold","<a href=""https://www.amazon.com.au/dp/B07FCR3316"">Sandisk Extreme A2 Performance 256GB MicroSDXC Card, Red/Gold</a>"
A$0.148,A$148,A$38,256 GB,,USB,Flash,New,"SanDisk 256GB Ultra Dual Drive Go USB Type-C Flash Drive - Up to 400MB/s, Lavender - SDDDC3-256G-G46L","<a href=""https://www.amazon.com.au/dp/B0CJ5V52C9"">SanDisk 256GB Ultra Dual Drive Go USB Type-C Flash Drive - Up to 400MB/s, Lavender - SDDDC3-256G-G46L</a>"
A$0.149,A$149,A$74,500 GB,,Internal,Hybrid,New,FIRECUDA 2.5 500GB SSHD SATA 6GB/S 5400RPM 128MB CACHE 7MM,"<a href=""https://www.amazon.com.au/dp/B01LX4E7FM"">FIRECUDA 2.5 500GB SSHD SATA 6GB/S 5400RPM 128MB CACHE 7MM</a>"
A$0.149,A$149,A$149,1 TB,5 years,M.2,NVMe,New,"CORSAIR MP600 Micro 1TB M.2 NVMe PCIe x4 Gen4 2 SSD – M.2 2242 – Up to 5,100MB/sec Sequential Read – High-Density 3D TLC NAND – Compatible with Lenovo Legion Go and Thin PCIe 4.0 Laptops – Black","<a href=""https://www.amazon.com.au/dp/B0CP68JNT1"">CORSAIR MP600 Micro 1TB M.2 NVMe PCIe x4 Gen4 2 SSD – M.2 2242 – Up to 5,100MB/sec Sequential Read – High-Density 3D TLC NAND – Compatible with Lenovo Legion Go and Thin PCIe 4.0 Laptops – Black</a>"
A$0.150,A$150,A$150,1 TB,,microSD,Flash,New,"[5-Yrs Free Data Recovery] GIGASTONE 1TB Micro SD Card, 4K Camera Pro MAX, 4K Video Recording for GoPro, DJI, Drone, R/W up to 100/90 MB/s MicroSDXC Memory Card UHS-I U3 A2 V30, with Adapter","<a href=""https://www.amazon.com.au/dp/B0CFVGTH18"">[5-Yrs Free Data Recovery] GIGASTONE 1TB Micro SD Card, 4K Camera Pro MAX, 4K Video Recording for GoPro, DJI, Drone, R/W up to 100/90 MB/s MicroSDXC Memory Card UHS-I U3 A2 V30, with Adapter</a>"
