Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
"€0,102",€102,€26,256 GB,,microSD,Flash,New,"Lexar Tarjeta Micro SD de 256 GB, Tarjeta Micro SD hasta 100 MB/seg, Tarjeta de Memoria microSDXC con Adaptador SD, A1, U3, C10, V30, Micro SD Card para Nintendo Switch, GoPro, Tableta, videocámara","<a href=""https://www.amazon.es/dp/B08XZ4Q34Q"">Lexar Tarjeta Micro SD de 256 GB, Tarjeta Micro SD hasta 100 MB/seg, Tarjeta de Memoria microSDXC con Adaptador SD, A1, U3, C10, V30, Micro SD Card para Nintendo Switch, GoPro, Tableta, videocámara</a>"
"€0,102",€102,€26,256 GB,,microSD,Flash,New,Tarjeta de Memoria Micro SD con Adaptador Samsung EVO Plus 2023 256 GB,"<a href=""https://www.amazon.es/dp/B0D1CG3P5B"">Tarjeta de Memoria Micro SD con Adaptador Samsung EVO Plus 2023 256 GB</a>"
"€0,102",€102,€102,1 TB,5 years,External,SSD,New,"SanDisk 1TB Extreme SSD portátil, USB-C USB 3.2 Gen 2 Memoria de estado sólido NVMe externa hasta 1050 MB/s Clasificación IP65 de resistencia al agua y al polvo","<a href=""https://www.amazon.es/dp/B08GTYFC37"">SanDisk 1TB Extreme SSD portátil, USB-C USB 3.2 Gen 2 Memoria de estado sólido NVMe externa hasta 1050 MB/s Clasificación IP65 de resistencia al agua y al polvo</a>","<a href=""https://www.amazon.es/dp/B08GTYFC37"">SanDisk 1TB Extreme SSD portátil, USB-C USB 3.2 Gen 2 Memoria de estado sólido NVMe externa hasta 1050 MB/s Clasificación IP65 de resistencia al agua y al polvo</a>"
"€0,102",€102,€204,2 TB,,External,SSD,Used,"Samsung Portable SSD T9, 2 TB, Disco Duro Externo, Lectura y escritura 2.000 MB/s, USB 3.2 Gen.2x2, Para Profesionales y Creativos, Compatible con PC, Mac, Android y Cámaras 12K, Negro (MU-PG2T0B/EU)","<a href=""https://www.amazon.es/dp/B0CGQ43PMG"">Samsung Portable SSD T9, 2 TB, Disco Duro Externo, Lectura y escritura 2.000 MB/s, USB 3.2 Gen.2x2, Para Profesionales y Creativos, Compatible con PC, Mac, Android y Cámaras 12K, Negro (MU-PG2T0B/EU)</a>","<a href=""https://www.amazon.es/dp/B0CGQ43PMG"">Samsung Portable SSD T9, 2 TB, Disco Duro Externo, Lectura y escritura 2.000 MB/s, USB 3.2 Gen.2x2, Para Profesionales y Creativos, Compatible con PC, Mac, Android y Cámaras 12K, Negro (MU-PG2T0B/EU)</a>"
"€0,102",€102,€102,1 TB,2 years,M.2,NVMe,Used,"SAMSUNG Unidad de estado sólido 990 Pro M.2 1000 GB PCI Express 4.0 V-NAND MLC NVMe, negro, MZ-V9P1T0BW","<a href=""https://www.amazon.es/dp/B0B9C3ZVHR"">SAMSUNG Unidad de estado sólido 990 Pro M.2 1000 GB PCI Express 4.0 V-NAND MLC NVMe, negro, MZ-V9P1T0BW</a>","<a href=""https://www.amazon.es/dp/B0B9C3ZVHR"">SAMSUNG Unidad de estado sólido 990 Pro M.2 1000 GB PCI Express 4.0 V-NAND MLC NVMe, negro, MZ-V9P1T0BW</a>"
"€0,102",€102,€51,500 GB,,M.2,NVMe,New,"Crucial P310 SSD 500GB PCIe Gen4 NVMe M.2 2280 SSD Interno Gaming, Disco Duro SSD, Hasta 6.600 MB/s, Compatible con Ordenador Portátil y de Sobremesa - CT500P310SSD801 (Edición Acronis)","<a href=""https://www.amazon.es/dp/B0DC8K6KQD"">Crucial P310 SSD 500GB PCIe Gen4 NVMe M.2 2280 SSD Interno Gaming, Disco Duro SSD, Hasta 6.600 MB/s, Compatible con Ordenador Portátil y de Sobremesa - CT500P310SSD801 (Edición Acronis)</a>","<a href=""https://www.amazon.es/dp/B0DC8K6KQD"">Crucial P310 SSD 500GB PCIe Gen4 NVMe M.2 2280 SSD Interno Gaming, Disco Duro SSD, Hasta 6.600 MB/s, Compatible con Ordenador Portátil y de Sobremesa - CT500P310SSD801 (Edición Acronis)</a>"
"€0,102",€102,€102,1 TB,,External,SSD,New,"Crucial X9 Pro SSD 1TB Portátil, Velocidades de Lectura/Escritura de hasta 1050MB/s, Resistencia al agua y al polvo (IP55), Disco Duro Sólido Externo SSD, USB-C 3.2 - CT1000X9PROSSD902","<a href=""https://www.amazon.es/dp/B0C9WKGXHD"">Crucial X9 Pro SSD 1TB Portátil, Velocidades de Lectura/Escritura de hasta 1050MB/s, Resistencia al agua y al polvo (IP55), Disco Duro Sólido Externo SSD, USB-C 3.2 - CT1000X9PROSSD902</a>"
"€0,102",€102,€13,128 GB,2 years,SD,Flash,New,Integral Tarjeta SD de 128 GB Tarjeta de memoria SDXC de alta velocidad 4K Ultra-HD Video de hasta 100 Mb/s Tarjeta de memoria V30 UHS-I U3 Clase 10,"<a href=""https://www.amazon.es/dp/B07FB7NL54"">Integral Tarjeta SD de 128 GB Tarjeta de memoria SDXC de alta velocidad 4K Ultra-HD Video de hasta 100 Mb/s Tarjeta de memoria V30 UHS-I U3 Clase 10</a>"
"€0,103",€103,€7,64 GB,,USB,Flash,New,"SanDisk Ultra Flair Memoria flash USB 3.0 de 64 GB, con carcasa de metal duradera y elegante y hasta 150 MB/s de velocidad de lectura, Color negro/plateado","<a href=""https://www.amazon.es/dp/B015CH1NAQ"">SanDisk Ultra Flair Memoria flash USB 3.0 de 64 GB, con carcasa de metal duradera y elegante y hasta 150 MB/s de velocidad de lectura, Color negro/plateado</a>","<a href=""https://www.amazon.es/dp/B015CH1NAQ"">SanDisk Ultra Flair Memoria flash USB 3.0 de 64 GB, con carcasa de metal duradera y elegante y hasta 150 MB/s de velocidad de lectura, Color negro/plateado</a>"
"€0,103",€103,€103,1 TB,,External,SSD,New,"Lexar SL500 SSD Externo 1TB, SSD Portátil USB3.2 Gen2x2, PSSD hasta 2000MB/s lectura, 1800MB/s escritura, unidad de estado sólido externa compatible con iPhone15 Series/Mac/PS5/XBOX(LSL500X001T-RNBNG)","<a href=""https://www.amazon.es/dp/B0CSYSSP3W"">Lexar SL500 SSD Externo 1TB, SSD Portátil USB3.2 Gen2x2, PSSD hasta 2000MB/s lectura, 1800MB/s escritura, unidad de estado sólido externa compatible con iPhone15 Series/Mac/PS5/XBOX(LSL500X001T-RNBNG)</a>","<a href=""https://www.amazon.es/dp/B0CSYSSP3W"">Lexar SL500 SSD Externo 1TB, SSD Portátil USB3.2 Gen2x2, PSSD hasta 2000MB/s lectura, 1800MB/s escritura, unidad de estado sólido externa compatible con iPhone15 Series/Mac/PS5/XBOX(LSL500X001T-RNBNG)</a>"
"€0,103",€103,€53,512 GB,2 years,microSD,Flash,Used,"SanDisk Extreme PRO 512GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30","<a href=""https://www.amazon.es/dp/B09X7DQJQL"">SanDisk Extreme PRO 512GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30</a>","<a href=""https://www.amazon.es/dp/B09X7DQJQL"">SanDisk Extreme PRO 512GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30</a>"
"€0,103",€103,€7,64 GB,5 years,USB,Flash,New,"SanDisk 64GB Ultra Fit Unidad Flash, USB 3.2, con velocidades de transferencia hasta 130 MB/s","<a href=""https://www.amazon.es/dp/B077VYCV37"">SanDisk 64GB Ultra Fit Unidad Flash, USB 3.2, con velocidades de transferencia hasta 130 MB/s</a>"
"€0,103",€103,€53,512 GB,5 years,M.2,NVMe,New,"Netac Disco Duro Externo SSD portátil de 512 GB, 512 GB, hasta 2000 MB/s, USB 3.2, Gen2X2, NVMe SSD Externo, Ultra bajo Consumo de energía para MacBook/Pro/OTG teléfonos/portátiles","<a href=""https://www.amazon.es/dp/B0DC6GVTXS"">Netac Disco Duro Externo SSD portátil de 512 GB, 512 GB, hasta 2000 MB/s, USB 3.2, Gen2X2, NVMe SSD Externo, Ultra bajo Consumo de energía para MacBook/Pro/OTG teléfonos/portátiles</a>"
"€0,103",€103,€53,512 GB,5 years,USB,Flash,New,"SanDisk 512GB Ultra Luxe Memoria flash, USB 3.2, con velocidades de transferencia hasta 400MB/s","<a href=""https://www.amazon.es/dp/B083ZS6ZR7"">SanDisk 512GB Ultra Luxe Memoria flash, USB 3.2, con velocidades de transferencia hasta 400MB/s</a>","<a href=""https://www.amazon.es/dp/B083ZS6ZR7"">SanDisk 512GB Ultra Luxe Memoria flash, USB 3.2, con velocidades de transferencia hasta 400MB/s</a>"
"€0,104",€104,€12,120 GB,,Internal,SSD,New,"Patriot Memory SSD Disco Sólido Interno 2.5"" SATA III Interno 120GB Burst Elite 6 Gbps","<a href=""https://www.amazon.es/dp/B08LKMQ9T4"">Patriot Memory SSD Disco Sólido Interno 2.5"" SATA III Interno 120GB Burst Elite 6 Gbps</a>"
"€0,105",€105,€105,1 TB,,External,SSD,New,"Samsung Portable SSD T7 (MU-PC1T0T/WW) 1 TB USB 3.2 Gen.2 1050 MB/s Lectura 1000 MB/s Escritura Disco duro externo para Mac, PC, smartphone y consolas de juegos, gris","<a href=""https://www.amazon.es/dp/B087DFLF9S"">Samsung Portable SSD T7 (MU-PC1T0T/WW) 1 TB USB 3.2 Gen.2 1050 MB/s Lectura 1000 MB/s Escritura Disco duro externo para Mac, PC, smartphone y consolas de juegos, gris</a>","<a href=""https://www.amazon.es/dp/B087DFLF9S"">Samsung Portable SSD T7 (MU-PC1T0T/WW) 1 TB USB 3.2 Gen.2 1050 MB/s Lectura 1000 MB/s Escritura Disco duro externo para Mac, PC, smartphone y consolas de juegos, gris</a>"
"€0,105",€105,€210,2 TB,,External,SSD,New,"Lexar SL500M 2TB SSD Externo con Juego Magnético, SSD Portátil USB3.2 Gen2x2, Lectura de hasta 2000 MB/s, Unidad de Estado Sólido Externa Delgada Compatible con iPhone15 Series/Mac/PS5/XBOX/Laptop/PC","<a href=""https://www.amazon.es/dp/B0D59KH872"">Lexar SL500M 2TB SSD Externo con Juego Magnético, SSD Portátil USB3.2 Gen2x2, Lectura de hasta 2000 MB/s, Unidad de Estado Sólido Externa Delgada Compatible con iPhone15 Series/Mac/PS5/XBOX/Laptop/PC</a>"
"€0,105",€105,€27,256 GB,5 years,USB,Flash,New,"SanDisk 256GB Ultra Dual Drive Go Memoria flash USB Type-C, con conectores USB Type-C y Type-A reversibles, para smartphones, tabletas, Macs y ordenadores, hasta 400 MB/s, Negro","<a href=""https://www.amazon.es/dp/B07YYJL21Z"">SanDisk 256GB Ultra Dual Drive Go Memoria flash USB Type-C, con conectores USB Type-C y Type-A reversibles, para smartphones, tabletas, Macs y ordenadores, hasta 400 MB/s, Negro</a>","<a href=""https://www.amazon.es/dp/B07YYJL21Z"">SanDisk 256GB Ultra Dual Drive Go Memoria flash USB Type-C, con conectores USB Type-C y Type-A reversibles, para smartphones, tabletas, Macs y ordenadores, hasta 400 MB/s, Negro</a>"
"€0,105",€105,€27,256 GB,,microSD,Flash,New,"Lexar Tarjeta Micro SD 256 GB Silver Plus, Tarjeta de Memoria Micro SD con Adaptador, Tarjeta Microsdxc TF hasta 205 MB/s, A2, U3, Clase 10, V30, Full HD y 4K UHD para Cámara, Teléfono, Videoconsola","<a href=""https://www.amazon.es/dp/B0CZKKKMHQ"">Lexar Tarjeta Micro SD 256 GB Silver Plus, Tarjeta de Memoria Micro SD con Adaptador, Tarjeta Microsdxc TF hasta 205 MB/s, A2, U3, Clase 10, V30, Full HD y 4K UHD para Cámara, Teléfono, Videoconsola</a>"
"€0,105",€105,€54,512 GB,,microSD,Flash,New,"Samsung EVO Select (2024) Tarjeta microSD + Adaptador SD, 512 GB, Tarjeta de Memoria para Smartphone y Tablet, UHS-I U3, 4K UHD, Full HD, Lectura 160 MB/s, MB-ME512SA/EU","<a href=""https://www.amazon.es/dp/B0CVBD37D9"">Samsung EVO Select (2024) Tarjeta microSD + Adaptador SD, 512 GB, Tarjeta de Memoria para Smartphone y Tablet, UHS-I U3, 4K UHD, Full HD, Lectura 160 MB/s, MB-ME512SA/EU</a>","<a href=""https://www.amazon.es/dp/B0CVBD37D9"">Samsung EVO Select (2024) Tarjeta microSD + Adaptador SD, 512 GB, Tarjeta de Memoria para Smartphone y Tablet, UHS-I U3, 4K UHD, Full HD, Lectura 160 MB/s, MB-ME512SA/EU</a>"
"€0,106",€106,€7,64 GB,,microSD,Flash,New,actecom® Adaptador Tarjeta Micro SD A PSP Memory Stick Pro Duo Adaptador Negro de Una Ranura Micro SD/TF 64GB a Memory Stick Pro Duo MS Convertidor para Consola PSP Cámara,"<a href=""https://www.amazon.es/dp/B0761WFNFY"">actecom® Adaptador Tarjeta Micro SD A PSP Memory Stick Pro Duo Adaptador Negro de Una Ranura Micro SD/TF 64GB a Memory Stick Pro Duo MS Convertidor para Consola PSP Cámara</a>"
"€0,106",€106,€106,1 TB,,Internal,SSD,Used,"Samsung SSD 870 EVO, 1 TB, Form Factor 2.5”, Intelligent Turbo Write, Magician 6 Software, Black (Internal SSD)","<a href=""https://www.amazon.es/dp/B08PC5DKZQ"">Samsung SSD 870 EVO, 1 TB, Form Factor 2.5”, Intelligent Turbo Write, Magician 6 Software, Black (Internal SSD)</a>","<a href=""https://www.amazon.es/dp/B08PC5DKZQ"">Samsung SSD 870 EVO, 1 TB, Form Factor 2.5”, Intelligent Turbo Write, Magician 6 Software, Black (Internal SSD)</a>"
"€0,107",€107,€213,2 TB,,M.2,NVMe,Used,"SanDisk 2TB Extreme PRO SSD portátil, USB-C USB 3.2 Gen 2x2 Memoria de estado sólido NVMe externa hasta 2000 MB/s Clasificación IP65 de resistencia al agua y al polvo","<a href=""https://www.amazon.es/dp/B08GV4YYV7"">SanDisk 2TB Extreme PRO SSD portátil, USB-C USB 3.2 Gen 2x2 Memoria de estado sólido NVMe externa hasta 2000 MB/s Clasificación IP65 de resistencia al agua y al polvo</a>","<a href=""https://www.amazon.es/dp/B08GV4YYV7"">SanDisk 2TB Extreme PRO SSD portátil, USB-C USB 3.2 Gen 2x2 Memoria de estado sólido NVMe externa hasta 2000 MB/s Clasificación IP65 de resistencia al agua y al polvo</a>"
"€0,107",€107,€14,128 GB,,microSD,Flash,New,Tarjeta de Memoria Micro SD con Adaptador Samsung EVO Plus 2023 128 GB,"<a href=""https://www.amazon.es/dp/B0CZ9F1C6P"">Tarjeta de Memoria Micro SD con Adaptador Samsung EVO Plus 2023 128 GB</a>"
"€0,107",€107,€107,1 TB,,External,SSD,New,SK Hynix Beetle X31 Disco Duro SSD Externo 1TB USB C | hasta 1050 MB/S | Disco SSD portatil Compacto y Ligero | USB 3.2 Gen2 | Funda Incluido (Champagne Gold),"<a href=""https://www.amazon.es/dp/B0C4KNB2YK"">SK Hynix Beetle X31 Disco Duro SSD Externo 1TB USB C | hasta 1050 MB/S | Disco SSD portatil Compacto y Ligero | USB 3.2 Gen2 | Funda Incluido (Champagne Gold)</a>"
"€0,107",€107,€27,256 GB,,microSD,Flash,Used,"SanDisk High Endurance 256 GB Tarjeta microSD para videovigilancia, hasta 100 MB/s, Class 10, U3 y V30","<a href=""https://www.amazon.es/dp/B07P4HBRMV"">SanDisk High Endurance 256 GB Tarjeta microSD para videovigilancia, hasta 100 MB/s, Class 10, U3 y V30</a>","<a href=""https://www.amazon.es/dp/B07P4HBRMV"">SanDisk High Endurance 256 GB Tarjeta microSD para videovigilancia, hasta 100 MB/s, Class 10, U3 y V30</a>"
"€0,107",€107,€14,128 GB,,SD,Flash,Used,Kingston Canvas Go! Plus Tarjeta SD 128GB SDXC 170R C10 UHS-I U3 V30,"<a href=""https://www.amazon.es/dp/B0858MZ6J6"">Kingston Canvas Go! Plus Tarjeta SD 128GB SDXC 170R C10 UHS-I U3 V30</a>","<a href=""https://www.amazon.es/dp/B0858MZ6J6"">Kingston Canvas Go! Plus Tarjeta SD 128GB SDXC 170R C10 UHS-I U3 V30</a>"
"€0,107",€107,€55,512 GB,,microSD,Flash,New,"Gigastone Tarjeta Micro SD de 512GB, Gaming Plus, Compatible con Nintendo Switch, Alta Velocidad 100 MB/s, grabación de vídeo 4K, Micro SDXC UHS-I A1 Clase 10","<a href=""https://www.amazon.es/dp/B089DBTNRX"">Gigastone Tarjeta Micro SD de 512GB, Gaming Plus, Compatible con Nintendo Switch, Alta Velocidad 100 MB/s, grabación de vídeo 4K, Micro SDXC UHS-I A1 Clase 10</a>"
"€0,107",€107,€55,512 GB,2 years,microSD,Flash,New,"SanDisk Extreme PRO 512GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30","<a href=""https://www.amazon.es/dp/B09X7DQJQL"">SanDisk Extreme PRO 512GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30</a>","<a href=""https://www.amazon.es/dp/B09X7DQJQL"">SanDisk Extreme PRO 512GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30</a>"
"€0,108",€108,€14,128 GB,,SD,Flash,New,"Transcend Tarjeta de Memoria SDXC 128 GB para cámaras Digitales, imágenes y vídeos UHS-I U3, V10 para 4K Ultra HD TS128GSDC300S-E2","<a href=""https://www.amazon.es/dp/B09LV5WFBP"">Transcend Tarjeta de Memoria SDXC 128 GB para cámaras Digitales, imágenes y vídeos UHS-I U3, V10 para 4K Ultra HD TS128GSDC300S-E2</a>"
"€0,108",€108,€108,1 TB,2 years,External,SSD,New,"WD BLACK D30 de 1 TB Game Drive SSD: velocidades aceleradas de hasta 900 Mb/s , compatible con la serie XS de Xbox y PlayStation 5","<a href=""https://www.amazon.es/dp/B093HHB7ZM"">WD BLACK D30 de 1 TB Game Drive SSD: velocidades aceleradas de hasta 900 Mb/s , compatible con la serie XS de Xbox y PlayStation 5</a>"
"€0,108",€108,€26,240 GB,,"Internal 2.5""",HDD,New,"Crucial BX500 240 GB CT240BX500SSD1(Z) Unidad interna de estado sólido, hasta 540 MB/s (3D NAND, SATA, 2.5 Pulgadas)","<a href=""https://www.amazon.es/dp/B07G3KRZBX"">Crucial BX500 240 GB CT240BX500SSD1(Z) Unidad interna de estado sólido, hasta 540 MB/s (3D NAND, SATA, 2.5 Pulgadas)</a>","<a href=""https://www.amazon.es/dp/B07G3KRZBX"">Crucial BX500 240 GB CT240BX500SSD1(Z) Unidad interna de estado sólido, hasta 540 MB/s (3D NAND, SATA, 2.5 Pulgadas)</a>"
"€0,108",€108,€28,256 GB,,microSD,Flash,New,"Samsung EVO Select (2024) Tarjeta microSD + Adaptador SD, 256 GB, Tarjeta de Memoria para Smartphone y Tablet, UHS-I U3, 4K UHD, Full HD, Lectura 160 MB/s, MB-ME256SA/EU","<a href=""https://www.amazon.es/dp/B0CVBDFY5T"">Samsung EVO Select (2024) Tarjeta microSD + Adaptador SD, 256 GB, Tarjeta de Memoria para Smartphone y Tablet, UHS-I U3, 4K UHD, Full HD, Lectura 160 MB/s, MB-ME256SA/EU</a>"
"€0,108",€108,€325,3 TB,,"Internal 2.5""",HDD,New,"WD My Passport Ultra - Disco Duro Externo portátil de 3 TB (2.5"", USB 3.0), Color Negro","<a href=""https://www.amazon.es/dp/B00YRBNDAC"">WD My Passport Ultra - Disco Duro Externo portátil de 3 TB (2.5"", USB 3.0), Color Negro</a>"
"€0,109",€109,€109,1 TB,,External,SSD,Used,"Crucial X10 Pro SSD 1TB Portátil, Lectura de hasta 2100 MB/s y Escritura de 2000 MB/s, PC y Mac, Resistente al Agua y al Polvo (IP55), Disco Duro Sólido Externo SSD, USB-C 3.2 - CT1000X10PROSSD902","<a href=""https://www.amazon.es/dp/B0C9WGGZT9"">Crucial X10 Pro SSD 1TB Portátil, Lectura de hasta 2100 MB/s y Escritura de 2000 MB/s, PC y Mac, Resistente al Agua y al Polvo (IP55), Disco Duro Sólido Externo SSD, USB-C 3.2 - CT1000X10PROSSD902</a>","<a href=""https://www.amazon.es/dp/B0C9WGGZT9"">Crucial X10 Pro SSD 1TB Portátil, Lectura de hasta 2100 MB/s y Escritura de 2000 MB/s, PC y Mac, Resistente al Agua y al Polvo (IP55), Disco Duro Sólido Externo SSD, USB-C 3.2 - CT1000X10PROSSD902</a>"
"€0,109",€109,€56,512 GB,,External,SSD,New,"EMTEC X210 Elite - Disco Duro SSD Externo de 512 GB, Compatible con USB 3.2 Gen1 y 2.0, tecnología 3D NAND Flash, Cable USB-C 3.2 Gen2 a USB-A y Carcasa de protección de Silicona incluida","<a href=""https://www.amazon.es/dp/B096BMTCVG"">EMTEC X210 Elite - Disco Duro SSD Externo de 512 GB, Compatible con USB 3.2 Gen1 y 2.0, tecnología 3D NAND Flash, Cable USB-C 3.2 Gen2 a USB-A y Carcasa de protección de Silicona incluida</a>"
"€0,109",€109,€14,128 GB,,USB,Flash,Used,"Amazon Basics - Memoria flash USB 3.1 de 128 GB, velocidad de lectura de hasta 130 MB/s, Negro","<a href=""https://www.amazon.es/dp/B0B6148YKN"">Amazon Basics - Memoria flash USB 3.1 de 128 GB, velocidad de lectura de hasta 130 MB/s, Negro</a>","<a href=""https://www.amazon.es/dp/B0B6148YKN"">Amazon Basics - Memoria flash USB 3.1 de 128 GB, velocidad de lectura de hasta 130 MB/s, Negro</a>"
"€0,109",€109,€7,64 GB,,microSD,Flash,New,"KEXIN Tarjeta Memoria de 64GB MicroSDXC Clase 10 TF Tarjeta Micro SD Ultra Externa Tarjeta de Memoria para Móvil,Tableta, Cámara y Drones[64GB,U1, C10]","<a href=""https://www.amazon.es/dp/B084R9W53H"">KEXIN Tarjeta Memoria de 64GB MicroSDXC Clase 10 TF Tarjeta Micro SD Ultra Externa Tarjeta de Memoria para Móvil,Tableta, Cámara y Drones[64GB,U1, C10]</a>"
"€0,109",€109,€7,64 GB,,microSD,Flash,New,"Lexar 633x Tarjeta Micro SD 64GB, Tarjeta Memoria microSDXC UHS-I sin Adaptador SD hasta 100 MB/s de Lectura A1, C10, U3, V30, Tarjeta TF para Smartphone, Tablet y Camara IP (LMS0633064G-BNNAA), Azul","<a href=""https://www.amazon.es/dp/B0BX9BH17W"">Lexar 633x Tarjeta Micro SD 64GB, Tarjeta Memoria microSDXC UHS-I sin Adaptador SD hasta 100 MB/s de Lectura A1, C10, U3, V30, Tarjeta TF para Smartphone, Tablet y Camara IP (LMS0633064G-BNNAA), Azul</a>","<a href=""https://www.amazon.es/dp/B0BX9BH17W"">Lexar 633x Tarjeta Micro SD 64GB, Tarjeta Memoria microSDXC UHS-I sin Adaptador SD hasta 100 MB/s de Lectura A1, C10, U3, V30, Tarjeta TF para Smartphone, Tablet y Camara IP (LMS0633064G-BNNAA), Azul</a>"
"€0,109",€109,€14,128 GB,10 years,microSD,Flash,New,"Lexar Tarjeta Micro SD de 128 GB, hasta 100 MB/seg, Memoria microSDXC con Adaptador SD, A1, U3, C10, V30, Micro SD Card para Nintendo Switch, Tableta, Videocámara","<a href=""https://www.amazon.es/dp/B08XZ7FXGR"">Lexar Tarjeta Micro SD de 128 GB, hasta 100 MB/seg, Memoria microSDXC con Adaptador SD, A1, U3, C10, V30, Micro SD Card para Nintendo Switch, Tableta, Videocámara</a>"
"€0,109",€109,€14,128 GB,10 years,SD,Flash,Used,"SanDisk Ultra 128GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10","<a href=""https://www.amazon.es/dp/B08GY61ZZN"">SanDisk Ultra 128GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10</a>","<a href=""https://www.amazon.es/dp/B08GY61ZZN"">SanDisk Ultra 128GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10</a>"
"€0,109",€109,€14,128 GB,,USB,Flash,New,"SanDisk 128GB Ultra Luxe Memoria flash, USB 3.2, con velocidades de transferencia hasta 400MB/s","<a href=""https://www.amazon.es/dp/B07SYB38Q8"">SanDisk 128GB Ultra Luxe Memoria flash, USB 3.2, con velocidades de transferencia hasta 400MB/s</a>","<a href=""https://www.amazon.es/dp/B07SYB38Q8"">SanDisk 128GB Ultra Luxe Memoria flash, USB 3.2, con velocidades de transferencia hasta 400MB/s</a>"
