Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
"€0,021","€21,22",€382,18 TB,2 years,"External 3.5""",HDD,New,"WD 18 To Elements HDD de bureau, USB 3.0, (supplémentaire pour les photos, la musique, les vidéos et tous les autres fichiers, résistant aux chocs) noir","<a href=""https://www.amazon.fr/dp/B08KY32HFR"">WD 18 To Elements HDD de bureau, USB 3.0, (supplémentaire pour les photos, la musique, les vidéos et tous les autres fichiers, résistant aux chocs) noir</a>","<a href=""https://www.amazon.fr/dp/B08KY32HFR"">WD 18 To Elements HDD de bureau, USB 3.0, (supplémentaire pour les photos, la musique, les vidéos et tous les autres fichiers, résistant aux chocs) noir</a>"
"€0,021","€21,34",€341,16 TB,,"Internal 3.5""",HDD,Used,"Seagate IronWolf Pro 16To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST16000NTZ01)","<a href=""https://www.amazon.fr/dp/B0B94NFYWX"">Seagate IronWolf Pro 16To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST16000NTZ01)</a>","<a href=""https://www.amazon.fr/dp/B0B94NFYWX"">Seagate IronWolf Pro 16To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST16000NTZ01)</a>"
"€0,021","€21,35",€256,12 TB,2 years,"External 3.5""",HDD,Used,"Seagate Expansion Desktop, 12To, Disque Dur Externe HDD, 3.5"", USB 3.0, PC & Notebook, 2 Ans Services Rescue (STKP12000400)","<a href=""https://www.amazon.fr/dp/B093BSR3H4"">Seagate Expansion Desktop, 12To, Disque Dur Externe HDD, 3.5"", USB 3.0, PC & Notebook, 2 Ans Services Rescue (STKP12000400)</a>","<a href=""https://www.amazon.fr/dp/B093BSR3H4"">Seagate Expansion Desktop, 12To, Disque Dur Externe HDD, 3.5"", USB 3.0, PC & Notebook, 2 Ans Services Rescue (STKP12000400)</a>"
"€0,021","€21,45",€386,18 TB,5 years,Internal,SAS,New,"EXOS X18 18 To SAS 3,5 po 7200 tr/min Helium 512E/4K","<a href=""https://www.amazon.fr/dp/B08NCF8Z8Q"">EXOS X18 18 To SAS 3,5 po 7200 tr/min Helium 512E/4K</a>"
"€0,022","€21,70",€217,10 TB,,"Internal 3.5""",HDD,Used,"WD Red Plus 10 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 256MB Cache, Garantie 3 ans","<a href=""https://www.amazon.fr/dp/B08TZPS4QQ"">WD Red Plus 10 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 256MB Cache, Garantie 3 ans</a>","<a href=""https://www.amazon.fr/dp/B08TZPS4QQ"">WD Red Plus 10 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 256MB Cache, Garantie 3 ans</a>"
"€0,022","€21,74",€87,4 TB,5 years,"Internal 3.5""",HDD,New,"Seagate Enterprise ST4000NM0035 Disque Dur 3.5"" 4000 Go Série ATA III","<a href=""https://www.amazon.fr/dp/B01CG0DD1E"">Seagate Enterprise ST4000NM0035 Disque Dur 3.5"" 4000 Go Série ATA III</a>","<a href=""https://www.amazon.fr/dp/B01CG0DD1E"">Seagate Enterprise ST4000NM0035 Disque Dur 3.5"" 4000 Go Série ATA III</a>"
"€0,022","€21,79",€436,20 TB,,"Internal 3.5""",HDD,Used,"Seagate IronWolf Pro 20To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST20000NTZ01)","<a href=""https://www.amazon.fr/dp/B0B94KG3J9"">Seagate IronWolf Pro 20To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST20000NTZ01)</a>","<a href=""https://www.amazon.fr/dp/B0B94KG3J9"">Seagate IronWolf Pro 20To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST20000NTZ01)</a>"
"€0,022","€21,81",€87,4 TB,,"Internal 3.5""",HDD,Used,"Seagate BarraCuda, 4 To, Disque dur interne HDD – 3,5"" SATA 6 Gbit/s 5 400 tr/min, 256 Mo de mémoire cache, pour PC de bureau et portable (ST4000DM004)","<a href=""https://www.amazon.fr/dp/B0713R3Y6F"">Seagate BarraCuda, 4 To, Disque dur interne HDD – 3,5"" SATA 6 Gbit/s 5 400 tr/min, 256 Mo de mémoire cache, pour PC de bureau et portable (ST4000DM004)</a>","<a href=""https://www.amazon.fr/dp/B0713R3Y6F"">Seagate BarraCuda, 4 To, Disque dur interne HDD – 3,5"" SATA 6 Gbit/s 5 400 tr/min, 256 Mo de mémoire cache, pour PC de bureau et portable (ST4000DM004)</a>"
"€0,022","€21,96",€132,6 TB,,"Internal 3.5""",HDD,Used,"Seagate BarraCuda, 6 To, Disque dur interne HDD – 3,5"" SATA 6 Gbit/s 5 400 tr/min, 256 Mo de mémoire cache, pour PC de bureau, Ouverture facile (ST6000DMZ03)","<a href=""https://www.amazon.fr/dp/B07H28SY39"">Seagate BarraCuda, 6 To, Disque dur interne HDD – 3,5"" SATA 6 Gbit/s 5 400 tr/min, 256 Mo de mémoire cache, pour PC de bureau, Ouverture facile (ST6000DMZ03)</a>","<a href=""https://www.amazon.fr/dp/B07H28SY39"">Seagate BarraCuda, 6 To, Disque dur interne HDD – 3,5"" SATA 6 Gbit/s 5 400 tr/min, 256 Mo de mémoire cache, pour PC de bureau, Ouverture facile (ST6000DMZ03)</a>"
"€0,022","€22,00",€352,16 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro 16To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST16000NTZ01)","<a href=""https://www.amazon.fr/dp/B0B94NFYWX"">Seagate IronWolf Pro 16To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST16000NTZ01)</a>","<a href=""https://www.amazon.fr/dp/B0B94NFYWX"">Seagate IronWolf Pro 16To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST16000NTZ01)</a>"
"€0,022","€22,08",€177,8 TB,,"External 3.5""",HDD,Used,"WD 8 To Elements HDD de bureau, USB 3.0, (supplémentaire pour les photos, la musique, les vidéos et tous les autres fichiers, résistant aux chocs) noir","<a href=""https://www.amazon.fr/dp/B07FNK6QMT"">WD 8 To Elements HDD de bureau, USB 3.0, (supplémentaire pour les photos, la musique, les vidéos et tous les autres fichiers, résistant aux chocs) noir</a>","<a href=""https://www.amazon.fr/dp/B07FNK6QMT"">WD 8 To Elements HDD de bureau, USB 3.0, (supplémentaire pour les photos, la musique, les vidéos et tous les autres fichiers, résistant aux chocs) noir</a>"
"€0,022","€22,28",€89,4 TB,,"Internal 3.5""",HDD,Used,"Seagate Skyhawk Disque dur interne4 To HDD enregistrement vidéo jusqu'à 64 caméras cache 3,5 pouces 64 Mo de cache SATA 6 Gb/s argent FFP avec service de sauvetage 3 ans numéro de modèle : ST4000VXZ16","<a href=""https://www.amazon.fr/dp/B0B1JPYH2Z"">Seagate Skyhawk Disque dur interne4 To HDD enregistrement vidéo jusqu'à 64 caméras cache 3,5 pouces 64 Mo de cache SATA 6 Gb/s argent FFP avec service de sauvetage 3 ans numéro de modèle : ST4000VXZ16</a>","<a href=""https://www.amazon.fr/dp/B0B1JPYH2Z"">Seagate Skyhawk Disque dur interne4 To HDD enregistrement vidéo jusqu'à 64 caméras cache 3,5 pouces 64 Mo de cache SATA 6 Gb/s argent FFP avec service de sauvetage 3 ans numéro de modèle : ST4000VXZ16</a>"
"€0,022","€22,43",€359,16 TB,3 years,"External 3.5""",HDD,New,"WD 16To My Book - Disque dur externe de bureau avec logiciels de gestion du disque et de sauvegarde et protection par mot de passe, compatible PC & Mac","<a href=""https://www.amazon.fr/dp/B08KY99GPL"">WD 16To My Book - Disque dur externe de bureau avec logiciels de gestion du disque et de sauvegarde et protection par mot de passe, compatible PC & Mac</a>","<a href=""https://www.amazon.fr/dp/B08KY99GPL"">WD 16To My Book - Disque dur externe de bureau avec logiciels de gestion du disque et de sauvegarde et protection par mot de passe, compatible PC & Mac</a>"
"€0,022","€22,48",€90,4 TB,,"Internal 2.5""",HDD,Used,"Seagate BarraCuda 4 To, Disque dur interne HDD – 2,5 pouces SATA 6 Gbit/s 5 400 tr/min, 128 Mo de mémoire cache, pour PC de bureau (ST4000LM024)","<a href=""https://www.amazon.fr/dp/B01LXCE9W9"">Seagate BarraCuda 4 To, Disque dur interne HDD – 2,5 pouces SATA 6 Gbit/s 5 400 tr/min, 128 Mo de mémoire cache, pour PC de bureau (ST4000LM024)</a>","<a href=""https://www.amazon.fr/dp/B01LXCE9W9"">Seagate BarraCuda 4 To, Disque dur interne HDD – 2,5 pouces SATA 6 Gbit/s 5 400 tr/min, 128 Mo de mémoire cache, pour PC de bureau (ST4000LM024)</a>"
"€0,022","€22,50",€180,8 TB,,"External 3.5""",HDD,Used,"WD_BLACK D10 8 To Game Drive HDD, Disque Dur Externe, jusqu'à 250 Mo/s, fonctionne avec Playstation, Xbox, PC et Mac 7200 TR/MIN, refroidissement actif pour stocker votre collection de jeux","<a href=""https://www.amazon.fr/dp/B07WF8BK8D"">WD_BLACK D10 8 To Game Drive HDD, Disque Dur Externe, jusqu'à 250 Mo/s, fonctionne avec Playstation, Xbox, PC et Mac 7200 TR/MIN, refroidissement actif pour stocker votre collection de jeux</a>","<a href=""https://www.amazon.fr/dp/B07WF8BK8D"">WD_BLACK D10 8 To Game Drive HDD, Disque Dur Externe, jusqu'à 250 Mo/s, fonctionne avec Playstation, Xbox, PC et Mac 7200 TR/MIN, refroidissement actif pour stocker votre collection de jeux</a>"
"€0,023","€22,52",€360,16 TB,2 years,"Internal 3.5""",HDD,New,"Synology NAS HD3.5 Plus SATA 16TB HAT3310-16T / 7,2k","<a href=""https://www.amazon.fr/dp/B0CSMDQFQB"">Synology NAS HD3.5 Plus SATA 16TB HAT3310-16T / 7,2k</a>"
"€0,023","€22,60",€136,6 TB,,"Internal 3.5""",HDD,Used,"Seagate Skyhawk, 6To, Disque Dur Interne de vidéosurveillance, 3.5"", SATA 6Go/s, 256 Mo de mémoire Cache, pour système de caméras de sécurité, 3 Ans Services Rescue en Interne, FFP (ST6000VXZ09)","<a href=""https://www.amazon.fr/dp/B0BLT1WXKC"">Seagate Skyhawk, 6To, Disque Dur Interne de vidéosurveillance, 3.5"", SATA 6Go/s, 256 Mo de mémoire Cache, pour système de caméras de sécurité, 3 Ans Services Rescue en Interne, FFP (ST6000VXZ09)</a>","<a href=""https://www.amazon.fr/dp/B0BLT1WXKC"">Seagate Skyhawk, 6To, Disque Dur Interne de vidéosurveillance, 3.5"", SATA 6Go/s, 256 Mo de mémoire Cache, pour système de caméras de sécurité, 3 Ans Services Rescue en Interne, FFP (ST6000VXZ09)</a>"
"€0,023","€22,69",€318,14 TB,3 years,"External 3.5""",HDD,New,"WD 14To My Book - Disque dur externe de bureau avec logiciels de gestion du disque et de sauvegarde et protection par mot de passe, compatible PC & Mac","<a href=""https://www.amazon.fr/dp/B07Y3JXGPL"">WD 14To My Book - Disque dur externe de bureau avec logiciels de gestion du disque et de sauvegarde et protection par mot de passe, compatible PC & Mac</a>","<a href=""https://www.amazon.fr/dp/B07Y3JXGPL"">WD 14To My Book - Disque dur externe de bureau avec logiciels de gestion du disque et de sauvegarde et protection par mot de passe, compatible PC & Mac</a>"
"€0,023","€22,79",€182,8 TB,2 years,"Internal 3.5""",HDD,Used,"WD Blue 8To Disque dur Interne 3.5"" pour PC, 5400 RPM Class, SATA 6 GB/s, 256MB Cache, Garantie 2 ans","<a href=""https://www.amazon.fr/dp/B0CMQ8XBBR"">WD Blue 8To Disque dur Interne 3.5"" pour PC, 5400 RPM Class, SATA 6 GB/s, 256MB Cache, Garantie 2 ans</a>","<a href=""https://www.amazon.fr/dp/B0CMQ8XBBR"">WD Blue 8To Disque dur Interne 3.5"" pour PC, 5400 RPM Class, SATA 6 GB/s, 256MB Cache, Garantie 2 ans</a>"
"€0,023","€22,79",€274,12 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro 12 To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s, 256 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST12000NE0008)","<a href=""https://www.amazon.fr/dp/B07LH55GC2"">Seagate IronWolf Pro 12 To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s, 256 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST12000NE0008)</a>","<a href=""https://www.amazon.fr/dp/B07LH55GC2"">Seagate IronWolf Pro 12 To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s, 256 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST12000NE0008)</a>"
"€0,023","€22,90",€92,4 TB,3 years,"Internal 3.5""",HDD,Used,"Seagate IronWolf 4To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6Goit/s 5 400 tr/min, 64 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST4000VNZ06)","<a href=""https://www.amazon.fr/dp/B09NHV3CK9"">Seagate IronWolf 4To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6Goit/s 5 400 tr/min, 64 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST4000VNZ06)</a>","<a href=""https://www.amazon.fr/dp/B09NHV3CK9"">Seagate IronWolf 4To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6Goit/s 5 400 tr/min, 64 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST4000VNZ06)</a>"
"€0,023","€22,92",€367,16 TB,,"Internal 3.5""",HDD,Used,"WD Red Pro 16 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 512MB Cache, Garantie 5 ans","<a href=""https://www.amazon.fr/dp/B08K3VVKSW"">WD Red Pro 16 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 512MB Cache, Garantie 5 ans</a>","<a href=""https://www.amazon.fr/dp/B08K3VVKSW"">WD Red Pro 16 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 512MB Cache, Garantie 5 ans</a>"
"€0,023","€22,95",€184,8 TB,,"Internal 3.5""",HDD,Used,"Seagate IronWolf 8 To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s 7 200 tr/min, 256 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST8000VN004)","<a href=""https://www.amazon.fr/dp/B07SZVVBBK"">Seagate IronWolf 8 To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s 7 200 tr/min, 256 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST8000VN004)</a>","<a href=""https://www.amazon.fr/dp/B07SZVVBBK"">Seagate IronWolf 8 To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s 7 200 tr/min, 256 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST8000VN004)</a>"
"€0,023","€22,97",€92,4 TB,5 years,"Internal 3.5""",HDD,Used,"Seagate Enterprise ST4000NM0035 Disque Dur 3.5"" 4000 Go Série ATA III","<a href=""https://www.amazon.fr/dp/B01CG0DD1E"">Seagate Enterprise ST4000NM0035 Disque Dur 3.5"" 4000 Go Série ATA III</a>","<a href=""https://www.amazon.fr/dp/B01CG0DD1E"">Seagate Enterprise ST4000NM0035 Disque Dur 3.5"" 4000 Go Série ATA III</a>"
"€0,023","€23,00",€184,8 TB,,"External 3.5""",HDD,New,"WD 8 To Elements HDD de bureau, USB 3.0, (supplémentaire pour les photos, la musique, les vidéos et tous les autres fichiers, résistant aux chocs) noir","<a href=""https://www.amazon.fr/dp/B07FNK6QMT"">WD 8 To Elements HDD de bureau, USB 3.0, (supplémentaire pour les photos, la musique, les vidéos et tous les autres fichiers, résistant aux chocs) noir</a>","<a href=""https://www.amazon.fr/dp/B07FNK6QMT"">WD 8 To Elements HDD de bureau, USB 3.0, (supplémentaire pour les photos, la musique, les vidéos et tous les autres fichiers, résistant aux chocs) noir</a>"
"€0,023","€23,08",€92,4 TB,2 years,"External 3.5""",HDD,Used,"WD 4 To Elements disque dur portable externe, USB 3.0, Plug-and- play, formaté pour Windows, Noir","<a href=""https://www.amazon.fr/dp/B0713WPGLL"">WD 4 To Elements disque dur portable externe, USB 3.0, Plug-and- play, formaté pour Windows, Noir</a>","<a href=""https://www.amazon.fr/dp/B0713WPGLL"">WD 4 To Elements disque dur portable externe, USB 3.0, Plug-and- play, formaté pour Windows, Noir</a>"
"€0,023","€23,14",€139,6 TB,,"External 3.5""",HDD,Used,"Seagate Expansion Desktop, 6To, Disque Dur Externe HDD, 3.5"", USB 3.0, PC & Notebook, 2 Ans Services Rescue (STKP6000400)","<a href=""https://www.amazon.fr/dp/B093BVQYYM"">Seagate Expansion Desktop, 6To, Disque Dur Externe HDD, 3.5"", USB 3.0, PC & Notebook, 2 Ans Services Rescue (STKP6000400)</a>","<a href=""https://www.amazon.fr/dp/B093BVQYYM"">Seagate Expansion Desktop, 6To, Disque Dur Externe HDD, 3.5"", USB 3.0, PC & Notebook, 2 Ans Services Rescue (STKP6000400)</a>"
"€0,023","€23,16",€185,8 TB,,"Internal 3.5""",HDD,Used,"Seagate BarraCuda 8To Disque dur interne HDD, 3,5"", SATA 6Goit/s 5 400 tr/min, 256 Mo de mémoire cache (ST8000DMZ04)","<a href=""https://www.amazon.fr/dp/B07H289S7C"">Seagate BarraCuda 8To Disque dur interne HDD, 3,5"", SATA 6Goit/s 5 400 tr/min, 256 Mo de mémoire cache (ST8000DMZ04)</a>"
"€0,023","€23,30",€466,20 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf Pro 20To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST20000NTZ01)","<a href=""https://www.amazon.fr/dp/B0B94KG3J9"">Seagate IronWolf Pro 20To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST20000NTZ01)</a>","<a href=""https://www.amazon.fr/dp/B0B94KG3J9"">Seagate IronWolf Pro 20To, Disque dur d'entreprise interne NAS HDD – CMR, 3,5”, SATA 6Goits/s, 7 200 tr/min, 256 Mo de mémoire cache, services Rescue – Ouverture facile (ST20000NTZ01)</a>"
"€0,023","€23,33",€280,12 TB,1 year,"Internal 3.5""",HDD,New,"Toshiba 12TB N300 Internal Hard Drive – NAS 3.5 Inch SATA HDD Supports Up to 8 Drive Bays Designed for 24/7 NAS Systems, New Generation (HDWG480UZSVA)","<a href=""https://www.amazon.fr/dp/B07NVC7C8F"">Toshiba 12TB N300 Internal Hard Drive – NAS 3.5 Inch SATA HDD Supports Up to 8 Drive Bays Designed for 24/7 NAS Systems, New Generation (HDWG480UZSVA)</a>"
"€0,023","€23,50",€188,8 TB,,"External 3.5""",HDD,New,"Seagate Desktop, 8 To, Disque dur externe – USB 3,0 pour PC Laptop et Mac, 2 ans Rescue Services (STGY8000400)","<a href=""https://www.amazon.fr/dp/B07CQJBSQL"">Seagate Desktop, 8 To, Disque dur externe – USB 3,0 pour PC Laptop et Mac, 2 ans Rescue Services (STGY8000400)</a>","<a href=""https://www.amazon.fr/dp/B07CQJBSQL"">Seagate Desktop, 8 To, Disque dur externe – USB 3,0 pour PC Laptop et Mac, 2 ans Rescue Services (STGY8000400)</a>"
"€0,023","€23,50",€282,12 TB,2 years,"External 3.5""",HDD,New,"Seagate Expansion Desktop, 12To, Disque Dur Externe HDD, 3.5"", USB 3.0, PC & Notebook, 2 Ans Services Rescue (STKP12000400)","<a href=""https://www.amazon.fr/dp/B093BSR3H4"">Seagate Expansion Desktop, 12To, Disque Dur Externe HDD, 3.5"", USB 3.0, PC & Notebook, 2 Ans Services Rescue (STKP12000400)</a>","<a href=""https://www.amazon.fr/dp/B093BSR3H4"">Seagate Expansion Desktop, 12To, Disque Dur Externe HDD, 3.5"", USB 3.0, PC & Notebook, 2 Ans Services Rescue (STKP12000400)</a>"
"€0,024","€23,50",€94,4 TB,,"Internal 3.5""",HDD,New,"Seagate Skyhawk, 4 to, Disque Dur Interne de vidéosurveillance, 3.5"", SATA 6 Go/s, 256 Mo de mémoire Cache, pour système de caméras de sécurité, 3 Ans Services Rescue en Interne (ST4000VX016)","<a href=""https://www.amazon.fr/dp/B09YNN2PKG"">Seagate Skyhawk, 4 to, Disque Dur Interne de vidéosurveillance, 3.5"", SATA 6 Go/s, 256 Mo de mémoire Cache, pour système de caméras de sécurité, 3 Ans Services Rescue en Interne (ST4000VX016)</a>","<a href=""https://www.amazon.fr/dp/B09YNN2PKG"">Seagate Skyhawk, 4 to, Disque Dur Interne de vidéosurveillance, 3.5"", SATA 6 Go/s, 256 Mo de mémoire Cache, pour système de caméras de sécurité, 3 Ans Services Rescue en Interne (ST4000VX016)</a>"
"€0,024","€23,85",€143,6 TB,3 years,"Internal 3.5""",HDD,New,"WD Purple 6 To Disque dur Interne 3.5"" dédié Vidéosurveillance AllFrame Technology, 180BT/yr, 256MB Cache, Garantie 3 ans","<a href=""https://www.amazon.fr/dp/B0C4WTF5N2"">WD Purple 6 To Disque dur Interne 3.5"" dédié Vidéosurveillance AllFrame Technology, 180BT/yr, 256MB Cache, Garantie 3 ans</a>"
"€0,024","€23,89",€191,8 TB,,"Internal 3.5""",HDD,Used,"Seagate IronWolf 8To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6Goit/s 7200 tr/min, 256 Mo de mémoire cache, pour NAS RAID, Ouverture facile, services Rescue valables 3 ans (ST8000VNZ02)","<a href=""https://www.amazon.fr/dp/B0BM4T2L86"">Seagate IronWolf 8To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6Goit/s 7200 tr/min, 256 Mo de mémoire cache, pour NAS RAID, Ouverture facile, services Rescue valables 3 ans (ST8000VNZ02)</a>","<a href=""https://www.amazon.fr/dp/B0BM4T2L86"">Seagate IronWolf 8To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6Goit/s 7200 tr/min, 256 Mo de mémoire cache, pour NAS RAID, Ouverture facile, services Rescue valables 3 ans (ST8000VNZ02)</a>"
"€0,024","€23,89",€48,2 TB,,"Internal 3.5""",HDD,Used,"Seagate BarraCuda 2 To, Disque dur interne HDD – 3,5 pouces SATA 6 Gbit/s 7 200 tr/min, 256 Mo de mémoire cache – Ouverture facile (ST2000DM008)","<a href=""https://www.amazon.fr/dp/B075QJTBVT"">Seagate BarraCuda 2 To, Disque dur interne HDD – 3,5 pouces SATA 6 Gbit/s 7 200 tr/min, 256 Mo de mémoire cache – Ouverture facile (ST2000DM008)</a>","<a href=""https://www.amazon.fr/dp/B075QJTBVT"">Seagate BarraCuda 2 To, Disque dur interne HDD – 3,5 pouces SATA 6 Gbit/s 7 200 tr/min, 256 Mo de mémoire cache – Ouverture facile (ST2000DM008)</a>"
"€0,024","€23,91",€191,8 TB,,"Internal 3.5""",HDD,New,"Seagate IronWolf 8 To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s 7 200 tr/min, 256 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST8000VN004)","<a href=""https://www.amazon.fr/dp/B07SZVVBBK"">Seagate IronWolf 8 To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s 7 200 tr/min, 256 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST8000VN004)</a>","<a href=""https://www.amazon.fr/dp/B07SZVVBBK"">Seagate IronWolf 8 To, Disque dur interne NAS HDD, CMR 3,5"" SATA 6 Gbit/s 7 200 tr/min, 256 Mo de mémoire cache, pour NAS RAID, services Rescue valables 3 ans (ST8000VN004)</a>"
"€0,024","€23,92",€287,12 TB,,"External 3.5""",HDD,New,"WD_BLACK D10 12To Game Drive pour Xbox, Disque Dur Externe, jusqu'à 250 Mo/s, Abonnement de 1 mois au Xbox Game Pass Ultimate inclus, Refroidissement actif, 7200 TR/MIN","<a href=""https://www.amazon.fr/dp/B07WF8LQL5"">WD_BLACK D10 12To Game Drive pour Xbox, Disque Dur Externe, jusqu'à 250 Mo/s, Abonnement de 1 mois au Xbox Game Pass Ultimate inclus, Refroidissement actif, 7200 TR/MIN</a>","<a href=""https://www.amazon.fr/dp/B07WF8LQL5"">WD_BLACK D10 12To Game Drive pour Xbox, Disque Dur Externe, jusqu'à 250 Mo/s, Abonnement de 1 mois au Xbox Game Pass Ultimate inclus, Refroidissement actif, 7200 TR/MIN</a>"
"€0,024","€23,99",€384,16 TB,,"Internal 3.5""",HDD,New,"WD Red Pro 16 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 512MB Cache, Garantie 5 ans","<a href=""https://www.amazon.fr/dp/B08K3VVKSW"">WD Red Pro 16 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 512MB Cache, Garantie 5 ans</a>","<a href=""https://www.amazon.fr/dp/B08K3VVKSW"">WD Red Pro 16 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 512MB Cache, Garantie 5 ans</a>"
"€0,024","€24,01",€120,5 TB,3 years,"External 2.5""",HDD,Used,"WD 5To My Passport pour Mac, Disque Dur Externe Portable, Parfait pour sauvegarde et stockage, Prêt pour Mac, Sauvegarde et protection par mot de passe, Compatibilité avec Time Machine, SuperSpeed USB","<a href=""https://www.amazon.fr/dp/B07VX8HHFK"">WD 5To My Passport pour Mac, Disque Dur Externe Portable, Parfait pour sauvegarde et stockage, Prêt pour Mac, Sauvegarde et protection par mot de passe, Compatibilité avec Time Machine, SuperSpeed USB</a>","<a href=""https://www.amazon.fr/dp/B07VX8HHFK"">WD 5To My Passport pour Mac, Disque Dur Externe Portable, Parfait pour sauvegarde et stockage, Prêt pour Mac, Sauvegarde et protection par mot de passe, Compatibilité avec Time Machine, SuperSpeed USB</a>"
"€0,024","€24,10",€289,12 TB,2 years,"Internal 3.5""",HDD,Used,"WD Red Plus 12 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 256MB Cache, Garantie 3 ans","<a href=""https://www.amazon.fr/dp/B08V1L1WYD"">WD Red Plus 12 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 256MB Cache, Garantie 3 ans</a>","<a href=""https://www.amazon.fr/dp/B08V1L1WYD"">WD Red Plus 12 To Disque dur Interne 3.5"" dédié NAS, 7200 RPM Class, SATA 6 GB/s, CMR, 256MB Cache, Garantie 3 ans</a>"
